% Model,sim10_Out_t.mph,,,,,,,,,,,,,,
% Version,COMSOL 5.5.0.359,,,,,,,,,,,,,,
% Date,"Mar 7 2022, 15:14",,,,,,,,,,,,,,
% Dimension,2,,,,,,,,,,,,,,
% Nodes,10649,,,,,,,,,,,,,,
% Expressions,14,,,,,,,,,,,,,,
% Description,Temperature,,,,,,,,,,,,,,
% Length unit,m,0.8889,0.89516,0.90142,0.90768,0.91395,0.92021,0.92647,0.93273,0.93899,0.94525,0.95152,0.95778,0.96404,0.9703
% r,z,T (K) @ thermalCo=0.8889,T (K) @ thermalCo=0.89516,T (K) @ thermalCo=0.90142,T (K) @ thermalCo=0.90768,T (K) @ thermalCo=0.91395,T (K) @ thermalCo=0.92021,T (K) @ thermalCo=0.92647,T (K) @ thermalCo=0.93273,T (K) @ thermalCo=0.93899,T (K) @ thermalCo=0.94525,T (K) @ thermalCo=0.95152,T (K) @ thermalCo=0.95778,T (K) @ thermalCo=0.96404,T (K) @ thermalCo=0.9703
0,0,0.8889,0.89516,0.90142,0.90768,0.91395,0.92021,0.92647,0.93273,0.93899,0.94525,0.95152,0.95778,0.96404,0.9703
0.00225,0.969908903,330.4480233,330.3506467,330.2759007,330.1890311,330.1241583,330.0244318,329.9451981,329.8760283,329.8083974,329.7141676,329.6484461,329.5701461,329.4982835,329.4219785
0.00225,0.97,330.3556146,330.2591047,330.1851723,330.0991418,330.0350973,329.936192,329.857728,329.7893594,329.7224979,329.6290322,329.5640476,329.4865309,329.4153647,329.3397574
0.00225,0.969817806,330.4129867,330.3160429,330.2417854,330.1553316,330.0908451,329.9915011,329.9127305,329.8439105,329.77667,329.6828239,329.6174889,329.5394694,329.4680299,329.3921201
0.00225,0.969726709,330.3981806,330.3012609,330.2270864,330.1406553,330.0761732,329.9768368,329.8981539,329.8293243,329.7621175,329.6683061,329.6030141,329.5249458,329.4535953,329.377754
0.00225,0.969635612,330.4009444,330.3039749,330.2298093,330.143326,330.0787757,329.9793732,329.900703,329.8317903,329.7645423,329.6706911,329.6053686,329.5271784,329.455842,329.3799937
0.00225,0.969544515,330.3970777,330.3001391,330.2260625,330.1396051,330.075065,329.9756733,329.8970906,329.8281697,329.7609535,329.6671344,329.6018533,329.5236116,329.4523584,329.3765709
0.00225,0.969453418,330.3955127,330.2985714,330.2245521,330.1380887,330.0735271,329.9741147,329.8955898,329.8266308,329.7594178,329.6656021,329.6003348,329.5220121,329.4508167,329.3750649
0.00225,0.969362322,330.393001,330.296071,330.2221185,330.1356614,330.0710921,329.9716722,329.8932144,329.8242302,329.7570311,329.6632299,329.5979868,329.5195981,329.4484674,329.3727589
0.00225,0.969271225,330.3913719,330.2944425,330.2205439,330.1340821,330.0694945,329.9700569,329.8916548,329.8226355,329.75544,329.6616435,329.5964147,329.5179523,329.4468752,329.3711991
