% Model,sim36_Out_t.mph,,,,,,,,,,,,,,
% Version,COMSOL 5.5.0.359,,,,,,,,,,,,,,
% Date,"Mar 7 2022, 15:32",,,,,,,,,,,,,,
% Dimension,2,,,,,,,,,,,,,,
% Nodes,10649,,,,,,,,,,,,,,
% Expressions,14,,,,,,,,,,,,,,
% Description,Temperature,,,,,,,,,,,,,,
% Length unit,m,3.168,3.1743,3.1805,3.1868,3.193,3.1993,3.2056,3.2118,3.2181,3.2244,3.2306,3.2369,3.2431,3.2494
% r,z,T (K) @ thermalCo=3.168,T (K) @ thermalCo=3.1743,T (K) @ thermalCo=3.1805,T (K) @ thermalCo=3.1868,T (K) @ thermalCo=3.193,T (K) @ thermalCo=3.1993,T (K) @ thermalCo=3.2056,T (K) @ thermalCo=3.2118,T (K) @ thermalCo=3.2181,T (K) @ thermalCo=3.2244,T (K) @ thermalCo=3.2306,T (K) @ thermalCo=3.2369,T (K) @ thermalCo=3.2431,T (K) @ thermalCo=3.2494
0,0,3.168,3.1743,3.1805,3.1868,3.193,3.1993,3.2056,3.2118,3.2181,3.2244,3.2306,3.2369,3.2431,3.2494
0.00225,0.969908903,317.9327789,317.9165778,317.9040772,317.8918125,317.8815144,317.8691607,317.855975,317.8457526,317.8337873,317.8209646,317.8104767,317.7940712,317.7824623,317.7696853
0.00225,0.97,317.9174168,317.901262,317.8888074,317.8765885,317.8663359,317.8540275,317.840887,317.8307095,317.818789,317.8060108,317.7955672,317.7792058,317.7676409,317.7549075
0.00225,0.969817806,317.9309263,317.9147368,317.9022478,317.8899945,317.8797077,317.8673652,317.8541907,317.8439795,317.8320252,317.8192134,317.8087364,317.7923416,317.7807436,317.7679771
0.00225,0.969726709,317.9249015,317.9087238,317.8962465,317.8840049,317.8737298,317.8613989,317.848236,317.8380363,317.8260935,317.8132932,317.8028276,317.7864442,317.7748575,317.7621024
0.00225,0.969635612,317.9229282,317.9067486,317.8942694,317.882026,317.8717491,317.8594165,317.8462518,317.8360503,317.8241058,317.8113037,317.8008365,317.7844514,317.772863,317.7601062
0.00225,0.969544515,317.9211692,317.9049899,317.892511,317.8802678,317.869991,317.8576586,317.8444941,317.8342929,317.8223486,317.8095467,317.7990796,317.7826947,317.7711065,317.7583499
0.00225,0.969453418,317.919625,317.9034456,317.8909665,317.8787233,317.8684464,317.8561139,317.8429493,317.832748,317.8208036,317.8080016,317.7975344,317.7811495,317.7695611,317.7568044
0.00225,0.969362322,317.918008,317.9018288,317.8893499,317.8771069,317.8668303,317.854498,317.8413336,317.8311324,317.8191882,317.8063865,317.7959195,317.7795347,317.7679466,317.7551901
0.00225,0.969271225,317.9164694,317.9002902,317.8878113,317.8755682,317.8652915,317.8529592,317.8397947,317.8295935,317.8176493,317.8048474,317.7943804,317.7779956,317.7664074,317.7536509
0.00225,0.969180128,317.9149218,317.8987425,317.8862636,317.8740205,317.8637438,317.8514115,317.838247,317.8280458,317.8161015,317.8032997,317.7928326,317.7764478,317.7648596,317.752103
0.00225,0.969089031,317.9133952,317.8972158,317.8847368,317.8724936,317.8622168,317.8498843,317.8367197,317.8265184,317.814574,317.8017721,317.7913049,317.7749199,317.7633316,317.750575
0.00225,0.968997934,317.9118651,317.8956857,317.8832066,317.8709633,317.8606864,317.8483539,317.8351893,317.8249879,317.8130434,317.8002414,317.7897742,317.7733892,317.7618008,317.7490441
0.00225,0.968906837,317.9103168,317.8941374,317.8816583,317.8694151,317.8591382,317.8468057,317.8336411,317.8234398,317.8114954,317.7986934,317.7882262,317.7718412,317.7602528,317.7474961
0.00225,0.96881574,317.9087094,317.8925303,317.8800516,317.8678086,317.857532,317.8451998,317.8320355,317.8218344,317.8098902,317.7970885,317.7866216,317.7702369,317.7586488,317.7458923
0.00225,0.968724643,317.9071701,317.890991,317.8785122,317.8662692,317.8559926,317.8436604,317.830496,317.8202949,317.8083508,317.795549,317.7850821,317.7686973,317.7571092,317.7443527
0.00225,0.968633546,317.9056742,317.8894948,317.8770158,317.8647725,317.8544957,317.8421631,317.8289985,317.8187971,317.8068527,317.7940507,317.7835835,317.7671985,317.7556102,317.7428534
0.00225,0.968542449,317.9042311,317.8880514,317.875572,317.8633284,317.8530512,317.8407184,317.8275535,317.8173518,317.805407,317.7926047,317.7821372,317.7657519,317.7541632,317.7414061
0.00225,0.968451352,317.9026031,317.8864236,317.8739446,317.8617013,317.8514244,317.8390919,317.8259273,317.8157259,317.8037814,317.7909794,317.7805122,317.7641271,317.7525387,317.739782
0.00225,0.968360255,317.9008955,317.8847164,317.8722376,317.8599946,317.849718,317.8373858,317.8242214,317.8140203,317.8020761,317.7892744,317.7788074,317.7624227,317.7508346,317.7380781
0.00225,0.968269159,317.8992655,317.8830865,317.8706078,317.858365,317.8480885,317.8357564,317.8225922,317.8123912,317.8004471,317.7876455,317.7771787,317.760794,317.749206,317.7364497
0.00225,0.968178062,317.8976688,317.88149,317.8690115,317.8567688,317.8464926,317.8341606,317.8209966,317.8107958,317.7988519,317.7860504,317.7755838,317.7591993,317.7476115,317.7348553
0.00225,0.968086965,317.896059,317.8798803,317.867402,317.8551594,317.8448832,317.8325514,317.8193875,317.8091868,317.797243,317.7844417,317.7739751,317.7575908,317.7460031,317.733247
0.00225,0.967995868,317.8944408,317.8782622,317.865784,317.8535415,317.8432655,317.8309338,317.81777,317.8075694,317.7956257,317.7828245,317.7723581,317.7559738,317.7443862,317.7316302
0.00225,0.967904771,317.8927972,317.8766189,317.864141,317.8518988,317.841623,317.8292916,317.816128,317.8059277,317.7939843,317.7811833,317.7707172,317.7543332,317.7427458,317.7299901
0.00225,0.967813674,317.891145,317.874967,317.8624892,317.8502472,317.8399717,317.8276405,317.8144771,317.804277,317.7923338,317.7795331,317.7690671,317.7526833,317.7410962,317.7283406
0.00225,0.967722577,317.8895206,317.8733427,317.8608651,317.8486233,317.8383479,317.8260168,317.8128536,317.8026536,317.7907106,317.77791,317.7674442,317.7510605,317.7394735,317.7267181
0.00225,0.96763148,317.8879273,317.8717494,317.8592719,317.8470302,317.8367548,317.8244238,317.8112607,317.8010608,317.7891179,317.7763174,317.7658516,317.749468,317.7378811,317.7251258
0.00225,0.967540383,317.8863549,317.8701771,317.8576996,317.8454579,317.8351826,317.8228516,317.8096885,317.7994887,317.7875458,317.7747453,317.7642795,317.747896,317.7363091,317.7235538
0.00225,0.967449286,317.8848555,317.8686776,317.8562001,317.8439583,317.8336829,317.8213519,317.8081887,317.7979888,317.7860458,317.7732452,317.7627794,317.7463958,317.7348088,317.7220535
0.00225,0.967358189,317.8834541,317.8672759,317.8547981,317.8425561,317.8322805,317.8199492,317.8067858,317.7965856,317.7846424,317.7718416,317.7613755,317.7449916,317.7334044,317.7206488
0.00225,0.967267092,317.8819498,317.8657717,317.8532939,317.841052,317.8307764,317.8184452,317.8052818,317.7950817,317.7831385,317.7703378,317.7598718,317.743488,317.7319008,317.7191452
0.00225,0.967175995,317.8803423,317.8641644,317.8516869,317.8394451,317.8291698,317.8168388,317.8036756,317.7934757,317.7815328,317.7687322,317.7582664,317.7418828,317.7302959,317.7175405
0.00225,0.967084899,317.8787383,317.8625605,317.8500831,317.8378414,317.8275662,317.8152353,317.8020722,317.7918724,317.7799295,317.7671291,317.7566634,317.7402799,317.728693,317.7159378
0.00225,0.966993802,317.8771987,317.8610209,317.8485435,317.8363018,317.8260265,317.8136956,317.8005326,317.7903327,317.7783898,317.7655894,317.7551237,317.7387402,317.7271533,317.714398
0.00225,0.966902705,317.875617,317.8594395,317.8469623,317.8347209,317.8244459,317.8121153,317.7989525,317.7887529,317.7768103,317.76401,317.7535446,317.7371613,317.7255747,317.7128197
0.00225,0.966811608,317.8739192,317.8577421,317.8452654,317.8330244,317.8227498,317.8104195,317.7972572,317.787058,317.7751158,317.762316,317.7518509,317.735468,317.7238818,317.7111272
0.00225,0.966720511,317.8722498,317.8560728,317.8435961,317.8313551,317.8210806,317.8087504,317.795588,317.7853889,317.7734468,317.760647,317.750182,317.7337992,317.722213,317.7094585
0.00225,0.966629414,317.8705437,317.8543668,317.8418903,317.8296495,317.8193751,317.807045,317.7938829,317.7836839,317.7717419,317.7589423,317.7484775,317.7320948,317.7205088,317.7077544
0.00225,0.966538317,317.8688651,317.8526882,317.8402118,317.8279711,317.8176968,317.8053668,317.7922047,317.7820058,317.7700639,317.7572644,317.7467996,317.7304171,317.7188311,317.7060768
0.00225,0.96644722,317.8672838,317.8511069,317.8386304,317.8263897,317.8161153,317.8037853,317.7906231,317.7804242,317.7684822,317.7556826,317.7452178,317.7288352,317.7172492,317.7044948
0.00225,0.966356123,317.8656603,317.8494836,317.8370072,317.8247666,317.8144924,317.8021626,317.7890005,317.7788018,317.7668599,317.7540605,317.7435958,317.7272133,317.7156275,317.7028732
0.00225,0.966265026,317.8640821,317.8479053,317.8354289,317.8231883,317.8129141,317.8005842,317.7874222,317.7772234,317.7652815,317.752482,317.7420174,317.7256349,317.714049,317.7012947
0.00225,0.966173929,317.8625413,317.8463645,317.8338881,317.8216474,317.8113731,317.7990432,317.7858812,317.7756823,317.7637404,317.7509409,317.7404762,317.7240937,317.7125077,317.6997534
0.00225,0.966082832,317.8609805,317.8448038,317.8323274,317.8200868,317.8098126,317.7974828,317.7843208,317.774122,317.7621801,317.7493807,317.738916,317.7225336,317.7109477,317.6981935
0.00225,0.965991736,317.859304,317.8431276,317.8306516,317.8184113,317.8081374,317.7958078,317.7826461,317.7724476,317.7605061,317.747707,317.7372426,317.7208604,317.7092749,317.6965209
0.00225,0.965900639,317.857666,317.8414897,317.8290138,317.8167736,317.8064998,317.7941703,317.7810087,317.7708103,317.7588688,317.7460698,317.7356055,317.7192234,317.7076379,317.694884
0.00225,0.965809542,317.8560248,317.8398486,317.8273728,317.8151327,317.804859,317.7925296,317.7793681,317.7691698,317.7572284,317.7444295,317.7339653,317.7175833,317.7059979,317.6932442
0.00225,0.965718445,317.8544018,317.8382256,317.8257497,317.8135095,317.8032358,317.7909064,317.7777448,317.7675465,317.7556051,317.7428061,317.7323419,317.7159599,317.7043745,317.6916207
0.00225,0.965627348,317.8528605,317.8366841,317.8242079,317.8119676,317.8016936,317.7893639,317.7762022,317.7660036,317.754062,317.7412628,317.7307983,317.7144161,317.7028305,317.6900764
0.00225,0.965536251,317.8512722,317.8350957,317.8226197,317.8103793,317.8001054,317.7877758,317.7746141,317.7644156,317.752474,317.7396749,317.7292105,317.7128283,317.7012427,317.6884887
0.00225,0.965445154,317.8496261,317.8334498,317.8209739,317.8087337,317.7984599,317.7861304,317.7729688,317.7627704,317.7508289,317.7380299,317.7275656,317.7111835,317.699598,317.6868441
0.00225,0.965354057,317.8480302,317.8318538,317.8193777,317.8071374,317.7968635,317.7845339,317.7713722,317.7611737,317.7492321,317.736433,317.7259686,317.7095864,317.6980008,317.6852468
0.00225,0.96526296,317.846529,317.8303524,317.8178761,317.8056356,317.7953615,317.7830317,317.7698698,317.7596711,317.7477294,317.73493,317.7244654,317.708083,317.6964973,317.6837431
0.00225,0.965171863,317.8449912,317.8288146,317.8163383,317.8040979,317.7938238,317.781494,317.7683321,317.7581335,317.7461917,317.7333924,317.7229279,317.7065455,317.6949597,317.6822056
0.00225,0.965080766,317.8433359,317.8271595,317.8146836,317.8024433,317.7921695,317.77984,317.7666784,317.75648,317.7445385,317.7317394,317.7212751,317.704893,317.6933075,317.6805536
0.00225,0.964989669,317.8417469,317.8255706,317.8130946,317.8008543,317.7905805,317.778251,317.7650893,317.7548909,317.7429494,317.7301503,317.719686,317.7033038,317.6917183,317.6789644
0.00225,0.964898573,317.8401675,317.8239912,317.8115151,317.7992749,317.7890011,317.7766715,317.7635099,317.7533114,317.7413699,317.7285708,317.7181065,317.7017243,317.6901388,317.6773849
