% Model,sim25_Out_t.mph,,,,,,,,,,,,,,
% Version,COMSOL 5.5.0.359,,,,,,,,,,,,,,
% Date,"Mar 7 2022, 15:26",,,,,,,,,,,,,,
% Dimension,2,,,,,,,,,,,,,,
% Nodes,10649,,,,,,,,,,,,,,
% Expressions,14,,,,,,,,,,,,,,
% Description,Temperature,,,,,,,,,,,,,,
% Length unit,m,2.2038,2.2101,2.2163,2.2226,2.2288,2.2351,2.2414,2.2476,2.2539,2.2602,2.2664,2.2727,2.2789,2.2852
% r,z,T (K) @ thermalCo=2.2038,T (K) @ thermalCo=2.2101,T (K) @ thermalCo=2.2163,T (K) @ thermalCo=2.2226,T (K) @ thermalCo=2.2288,T (K) @ thermalCo=2.2351,T (K) @ thermalCo=2.2414,T (K) @ thermalCo=2.2476,T (K) @ thermalCo=2.2539,T (K) @ thermalCo=2.2602,T (K) @ thermalCo=2.2664,T (K) @ thermalCo=2.2727,T (K) @ thermalCo=2.2789,T (K) @ thermalCo=2.2852
0,0,2.2038,2.2101,2.2163,2.2226,2.2288,2.2351,2.2414,2.2476,2.2539,2.2602,2.2664,2.2727,2.2789,2.2852
0.00225,0.969908903,320.6722761,320.6487423,320.6213954,320.5987026,320.574984,320.5493045,320.5230709,320.5015285,320.4758091,320.4537242,320.4297326,320.4041479,320.3801545,320.3587503
0.00225,0.97,320.6459461,320.6225201,320.5952805,320.5726942,320.5490814,320.523507,320.4973779,320.4759393,320.450323,320.4283406,320.4044507,320.3789671,320.3550742,320.3337699
0.00225,0.969817806,320.6670779,320.6435816,320.616272,320.5936162,320.5699341,320.5442909,320.5180934,320.4965867,320.4709026,320.4488529,320.4248961,320.3993458,320.3753867,320.3540164
0.00225,0.969726709,320.658606,320.6351308,320.6078421,320.5852072,320.561546,320.5359235,320.5097466,320.4882604,320.4625968,320.4405675,320.416631,320.391101,320.367162,320.3458118
0.00225,0.969635612,320.6572059,320.6337242,320.6064291,320.5837877,320.5601201,320.5344913,320.5083082,320.4868158,320.4611461,320.4391107,320.4151681,320.3896321,320.3656872,320.3443311
0.00225,0.969544515,320.6553371,320.631857,320.6045635,320.5819237,320.5582577,320.5326304,320.5064488,320.4849579,320.4592897,320.4372557,320.4133146,320.38778,320.3638365,320.3424818
0.00225,0.969453418,320.6538012,320.6303211,320.6030276,320.5803878,320.5567218,320.5310946,320.5049129,320.4834221,320.4577539,320.4357199,320.4117788,320.3862442,320.3623007,320.340946
0.00225,0.969362322,320.6521137,320.6286345,320.6013418,320.5787029,320.5550377,320.5294113,320.5032305,320.4817404,320.456073,320.4340399,320.4100996,320.3845658,320.360623,320.3392691
0.00225,0.969271225,320.6505779,320.6270988,320.5998061,320.5771672,320.5535021,320.5278757,320.501695,320.480205,320.4545376,320.4325045,320.4085642,320.3830305,320.3590878,320.3377339
0.00225,0.969180128,320.6490303,320.6255512,320.5982586,320.5756197,320.5519546,320.5263283,320.5001476,320.4786576,320.4529903,320.4309572,320.407017,320.3814833,320.3575406,320.3361868
0.00225,0.969089031,320.6475226,320.6240434,320.5967507,320.5741118,320.5504466,320.5248202,320.4986393,320.4771493,320.4514819,320.4294487,320.4055084,320.3799746,320.3560318,320.3346779
0.00225,0.968997934,320.6459914,320.6225123,320.5952198,320.5725811,320.5489161,320.5232898,320.4971091,320.4756192,320.449952,320.4279189,320.4039788,320.3784451,320.3545024,320.3331486
0.00225,0.968906837,320.6444087,320.6209302,320.5936383,320.571,320.5473356,320.5217098,320.4955297,320.4740403,320.4483736,320.4263411,320.4024014,320.3768682,320.3529261,320.3315727
0.00225,0.96881574,320.6427134,320.619236,320.591945,320.5693078,320.5456443,320.5200196,320.4938404,320.472352,320.4466862,320.4246547,320.4007159,320.3751837,320.3512425,320.3298901
0.00225,0.968724643,320.6411793,320.6177018,320.5904108,320.5677735,320.54411,320.5184852,320.492306,320.4708176,320.4451517,320.4231201,320.3991813,320.373649,320.3497078,320.3283553
0.00225,0.968633546,320.6397442,320.6162661,320.5889746,320.5663368,320.5426727,320.5170474,320.4908676,320.4693786,320.4437123,320.4216801,320.3977408,320.372208,320.3482663,320.3269133
0.00225,0.968542449,320.6383546,320.6148763,320.5875844,320.5649463,320.5412819,320.5156563,320.4894762,320.4679869,320.4423202,320.4202878,320.3963482,320.3708151,320.346873,320.3255197
0.00225,0.968451352,320.636632,320.6131547,320.5858639,320.5632269,320.5395636,320.513939,320.48776,320.4662717,320.4406061,320.4185746,320.394636,320.3691039,320.3451628,320.3238105
0.00225,0.968360255,320.6348572,320.6113806,320.5840905,320.5614541,320.5377915,320.5121675,320.4859891,320.4645015,320.4388365,320.4168057,320.3928678,320.3673363,320.3433958,320.3220441
0.00225,0.968269159,320.6331819,320.6097059,320.5824163,320.5597805,320.5361185,320.510495,320.4843172,320.4628302,320.4371657,320.4151355,320.391198,320.365667,320.3417271,320.3203759
0.00225,0.968178062,320.6315242,320.608049,320.5807601,320.558125,320.5344637,320.508841,320.4826639,320.4611775,320.4355137,320.4134842,320.3895474,320.3640171,320.3400778,320.3187273
0.00225,0.968086965,320.629882,320.6064071,320.5791186,320.5564839,320.5328229,320.5072006,320.4810238,320.4595378,320.4338743,320.4118451,320.3879087,320.3623787,320.3384398,320.3170896
0.00225,0.967995868,320.6282227,320.6047483,320.5774604,320.5548261,320.5311657,320.5055438,320.4793675,320.457882,320.4322191,320.4101904,320.3862544,320.3607249,320.3367865,320.3154367
0.00225,0.967904771,320.6265017,320.6030282,320.5757411,320.5531077,320.529448,320.503827,320.4776516,320.4561669,320.4305047,320.4084768,320.3845417,320.359013,320.3350753,320.3137264
0.00225,0.967813674,320.6247932,320.6013203,320.5740338,320.551401,320.5277419,320.5021214,320.4759466,320.4544624,320.4288009,320.4067735,320.3828389,320.3573108,320.3333736,320.3120252
0.00225,0.967722577,320.623126,320.5996536,320.5723675,320.5497352,320.5260766,320.5004566,320.4742821,320.4527985,320.4271373,320.4051104,320.3811763,320.3556486,320.3317119,320.3103639
0.00225,0.96763148,320.6215077,320.5980356,320.5707498,320.5481178,320.5244594,320.4988397,320.4726656,320.4511822,320.4255213,320.4034947,320.3795609,320.3540334,320.330097,320.3087493
0.00225,0.967540383,320.6199191,320.5964472,320.5691616,320.5465298,320.5228717,320.4972522,320.4710782,320.4495951,320.4239344,320.401908,320.3779744,320.3524471,320.3285109,320.3071634
0.00225,0.967449286,320.6184276,320.5949557,320.5676701,320.5450383,320.5213802,320.4957607,320.4695867,320.4481036,320.4224429,320.4004165,320.3764828,320.3509556,320.3270193,320.3056718
0.00225,0.967358189,320.6170739,320.5936016,320.5663157,320.5436835,320.520025,320.4944052,320.4682309,320.4467473,320.4210863,320.3990595,320.3751255,320.3495979,320.3256613,320.3043134
0.00225,0.967267092,320.6155455,320.5920736,320.5647879,320.542156,320.5184979,320.4928783,320.4667043,320.4452211,320.4195603,320.3975338,320.3736001,320.3480728,320.3241364,320.3027888
0.00225,0.967175995,320.6138849,320.5904135,320.5631284,320.540497,320.5168394,320.4912203,320.4650468,320.4435641,320.4179039,320.3958779,320.3719447,320.3464179,320.322482,320.3011349
0.00225,0.967084899,320.6122614,320.5887902,320.5615052,320.5388741,320.5152166,320.4895977,320.4634244,320.4419419,320.4162819,320.3942561,320.370323,320.3447964,320.3208607,320.2995138
0.00225,0.966993802,320.6107129,320.5872419,320.5599572,320.5373262,320.5136689,320.4880502,320.4618771,320.4403948,320.4147349,320.3927093,320.3687764,320.3432499,320.3193145,320.2979677
0.00225,0.966902705,320.6090544,320.5855842,320.5583003,320.5356702,320.5120138,320.4863959,320.4602236,320.4387421,320.4130831,320.3910583,320.3671262,320.3416005,320.3176658,320.2963198
0.00225,0.966811608,320.6072686,320.5837992,320.556516,320.5338867,320.510231,320.4846139,320.4584424,320.4369616,320.4113033,320.3892792,320.3653479,320.339823,320.315889,320.2945438
0.00225,0.966720511,320.6056054,320.5821358,320.5548525,320.532223,320.5085672,320.4829499,320.4567782,320.4352972,320.4096388,320.3876146,320.3636832,320.338158,320.3142239,320.2928785
0.00225,0.966629414,320.6038636,320.5803944,320.5531115,320.5304823,320.5068269,320.4812099,320.4550386,320.433558,320.4078999,320.385876,320.3619449,320.3364202,320.3124864,320.2911413
0.00225,0.966538317,320.602167,320.578698,320.5514153,320.5287863,320.505131,320.4795143,320.4533431,320.4318627,320.4062048,320.3841811,320.3602502,320.3347256,320.310792,320.2894471
0.00225,0.96644722,320.6005885,320.5771196,320.5498369,320.527208,320.5035528,320.4779361,320.451765,320.4302847,320.4046268,320.3826032,320.3586723,320.3331478,320.3092142,320.2878694
0.00225,0.966356123,320.5989239,320.5754555,320.5481733,320.5255448,320.50189,320.4762738,320.4501032,320.4286233,320.4029658,320.3809427,320.3570123,320.3314881,320.307555,320.2862106
0.00225,0.966265026,320.5973466,320.5738782,320.546596,320.5239676,320.5003128,320.4746967,320.448526,320.4270462,320.4013888,320.3793657,320.3554353,320.3299112,320.3059781,320.2846337
0.00225,0.966173929,320.5958076,320.5723393,320.5450571,320.5224287,320.4987741,320.473158,320.4469874,320.4255076,320.3998502,320.3778271,320.3538968,320.3283727,320.3044397,320.2830954
0.00225,0.966082832,320.5942268,320.5707587,320.5434768,320.5208487,320.4971943,320.4715784,320.445408,320.4239285,320.3982714,320.3762486,320.3523185,320.3267946,320.3028618,320.2815177
0.00225,0.965991736,320.5924749,320.5690076,320.5417265,320.5190991,320.4954455,320.4698304,320.4436608,320.422182,320.3965256,320.3745035,320.3505742,320.3250511,320.301119,320.2797756
0.00225,0.965900639,320.590815,320.5673479,320.5400671,320.51744,320.4937866,320.4681717,320.4420024,320.4205238,320.3948677,320.3728458,320.3489167,320.3233938,320.299462,320.2781188
0.00225,0.965809542,320.5891465,320.5656798,320.5383992,320.5157724,320.4921193,320.4665047,320.4403357,320.4188574,320.3932016,320.37118,320.3472512,320.3217286,320.297797,320.2764541
0.00225,0.965718445,320.5875329,320.5640661,320.5367854,320.5141586,320.4905054,320.4648908,320.4387216,320.4172433,320.3915874,320.3695658,320.3456369,320.3201142,320.2961826,320.2748396
0.00225,0.965627348,320.5860353,320.5625682,320.5352873,320.5126601,320.4890067,320.4633917,320.4372223,320.4157437,320.3900875,320.3680655,320.3441363,320.3186134,320.2946814,320.2733382
0.00225,0.965536251,320.584417,320.5609504,320.5336699,320.5110431,320.4873901,320.4617756,320.4356066,320.4141284,320.3884726,320.366451,320.3425222,320.3169997,320.2930681,320.2717252
0.00225,0.965445154,320.5827431,320.5592768,320.5319965,320.5093701,320.4857173,320.4601031,320.4339344,320.4124564,320.3868009,320.3647796,320.3408511,320.3153288,320.2913975,320.2700549
0.00225,0.965354057,320.5811693,320.5577028,320.5304224,320.5077958,320.4841429,320.4585285,320.4323596,320.4108815,320.3852258,320.3632044,320.3392757,320.3137533,320.2898218,320.2684791
0.00225,0.96526296,320.5796969,320.5562303,320.5289498,320.506323,320.48267,320.4570555,320.4308864,320.4094082,320.3837524,320.3617308,320.337802,320.3122794,320.2883478,320.2670049
0.00225,0.965171863,320.5781353,320.554669,320.5273889,320.5047625,320.4811098,320.4554957,320.429327,320.4078491,320.3821937,320.3601725,320.336244,320.3107217,320.2867905,320.2654479
0.00225,0.965080766,320.5764099,320.5529444,320.525665,320.5030394,320.4793875,320.4537741,320.4276061,320.406129,320.3804742,320.3584537,320.334526,320.3090044,320.2850739,320.263732
0.00225,0.964989669,320.574823,320.5513575,320.5240781,320.5014525,320.4778006,320.4521871,320.4260192,320.4045421,320.3788873,320.3568669,320.3329391,320.3074175,320.283487,320.2621451
0.00225,0.964898573,320.5732373,320.549772,320.5224927,320.4998672,320.4762154,320.4506021,320.4244343,320.4029573,320.3773026,320.3552823,320.3313546,320.3058332,320.2819028,320.260561
0.00225,0.964807476,320.5716053,320.5481402,320.5208611,320.4982358,320.4745843,320.4489711,320.4228035,320.4013267,320.3756723,320.3536521,320.3297246,320.3042034,320.2802731,320.2589316
