% Model,sim14_Out_t.mph,,,,,,,,,,,,,,
% Version,COMSOL 5.5.0.359,,,,,,,,,,,,,,
% Date,"Mar 7 2022, 15:18",,,,,,,,,,,,,,
% Dimension,2,,,,,,,,,,,,,,
% Nodes,10649,,,,,,,,,,,,,,
% Expressions,14,,,,,,,,,,,,,,
% Description,Temperature,,,,,,,,,,,,,,
% Length unit,m,1.2395,1.2458,1.252,1.2583,1.2645,1.2708,1.2771,1.2833,1.2896,1.2959,1.3021,1.3084,1.3146,1.3209
% r,z,T (K) @ thermalCo=1.2395,T (K) @ thermalCo=1.2458,T (K) @ thermalCo=1.252,T (K) @ thermalCo=1.2583,T (K) @ thermalCo=1.2645,T (K) @ thermalCo=1.2708,T (K) @ thermalCo=1.2771,T (K) @ thermalCo=1.2833,T (K) @ thermalCo=1.2896,T (K) @ thermalCo=1.2959,T (K) @ thermalCo=1.3021,T (K) @ thermalCo=1.3084,T (K) @ thermalCo=1.3146,T (K) @ thermalCo=1.3209
0,0,1.2395,1.2458,1.252,1.2583,1.2645,1.2708,1.2771,1.2833,1.2896,1.2959,1.3021,1.3084,1.3146,1.3209
0.00225,0.969908903,326.5612458,326.5085173,326.4525193,326.4025062,326.3428048,326.2844341,326.2284195,326.1787587,326.1151766,326.0589159,326.0097662,325.9592503,325.9025427,325.8476354
0.00225,0.97,326.5022267,326.449902,326.3943079,326.3446863,326.2853732,326.2273937,326.171764,326.1224767,326.0592715,326.0033805,325.9545955,325.9044376,325.8480901,325.7935396
0.00225,0.969817806,326.5424367,326.4898969,326.4340756,326.3842525,326.3247356,326.2665335,326.2106886,326.161209,326.0977915,326.0416999,325.992718,325.9423736,325.8858233,325.8310701
0.00225,0.969726709,326.5295223,326.4770206,326.4212281,326.371449,326.3119732,326.2537989,326.1979849,326.1485494,326.0851621,326.0291073,325.9801627,325.9298613,325.8733421,325.8186187
0.00225,0.969635612,326.5302578,326.4777316,326.4219059,326.3721088,326.3126123,326.2544046,326.1985606,326.1491083,326.085691,326.0296129,325.9806459,325.9303279,325.8737808,325.8190283
0.00225,0.969544515,326.5275728,326.4750611,326.4192409,326.3694639,326.3099846,326.2517809,326.1959439,326.1465113,326.0831,326.0270342,325.97808,325.9277801,325.8712396,325.8164921
0.00225,0.969453418,326.5260068,326.4734972,326.41767,326.3679012,326.3084273,326.2502154,326.1943736,326.1449495,326.0815328,326.0254682,325.9765159,325.9262237,325.869679,325.8149259
0.00225,0.969362322,326.5239556,326.4714529,326.4156238,326.3658677,326.3064037,326.2481887,326.1923468,326.1429355,326.079518,326.023459,325.9745129,325.9242324,325.8676878,325.8129334
0.00225,0.969271225,326.5223723,326.4698719,326.4140365,326.3642886,326.3048301,326.2466077,326.1907616,326.1413588,326.0779364,326.021879,325.972935,325.9226621,325.8661138,325.8113544
0.00225,0.969180128,326.5207622,326.4682645,326.4124234,326.3626839,326.3032313,326.2450021,326.1891523,326.1397582,326.0763315,326.0202759,325.9713344,325.9210694,325.8645178,325.8097538
0.00225,0.969089031,326.5191909,326.4666962,326.4108495,326.3611192,326.3016732,326.243437,326.1875834,326.1381988,326.0747678,326.0187144,325.9697758,325.9195193,325.8629646,325.8081958
0.00225,0.968997934,326.5174893,326.4649993,326.409148,326.3594287,326.2999911,326.2417489,326.1858927,326.1365194,326.0730852,326.0170354,325.968101,325.9178547,325.8612979,325.8065253
0.00225,0.968906837,326.5156058,326.4631218,326.4072677,326.3575608,326.2981331,326.2398864,326.1840291,326.1346686,326.0712326,326.0151878,325.9662591,325.9160243,325.8594669,325.804692
0.00225,0.96881574,326.513561,326.4610823,326.4052266,326.35553,326.2961108,326.2378611,326.1820035,326.1326537,326.0692169,326.0131767,325.9642532,325.9140283,325.857471,325.8026948
0.00225,0.968724643,326.5120586,326.4595799,326.4037184,326.3540267,326.294611,326.2363542,326.180492,326.1311479,326.0677062,326.0116659,325.9627431,325.9125231,325.855962,325.8011806
0.00225,0.968633546,326.5107152,326.4582373,326.4023686,326.3526835,326.2932725,326.2350071,326.1791395,326.1298028,326.0663552,326.010315,325.9613933,325.9111795,325.8546138,325.7998262
0.00225,0.968542449,326.5092688,326.4567941,326.4009201,326.3512444,326.2918404,326.2335681,326.177697,326.1283703,326.0649186,326.0088806,325.9599621,325.9097569,325.8531882,325.7983962
0.00225,0.968451352,326.5071661,326.4546973,326.3988213,326.3491573,326.289763,326.231487,326.1756155,326.1263012,326.0628485,326.0068154,325.9579028,325.9077089,325.8511401,325.7963466
0.00225,0.968360255,326.5051619,326.4526973,326.3968171,326.3471635,326.2877774,326.2294957,326.1736217,326.1243185,326.0608627,326.004833,325.9559248,325.9057407,325.8491701,325.794373
0.00225,0.968269159,326.5032308,326.4507709,326.3948872,326.3452445,326.2858672,326.2275803,326.1717046,326.1224128,326.0589547,326.0029289,325.9540255,325.9038517,325.8472798,325.7924799
0.00225,0.968178062,326.5013028,326.4488472,326.3929603,326.3433278,326.283959,326.225667,326.1697895,326.1205087,326.0570482,326.0010262,325.9521274,325.9019635,325.8453905,325.7905877
0.00225,0.968086965,326.4995324,326.4470792,326.3911873,326.3415631,326.2822008,326.2239022,326.1680213,326.1187496,326.0552852,325.9992651,325.9503693,325.9002135,325.8436376,325.7888305
0.00225,0.967995868,326.4976435,326.4451943,326.3892987,326.3396847,326.2803308,326.2220267,326.1661436,326.1168829,326.0534159,325.9973993,325.9485079,325.8983619,325.8417845,325.7869741
0.00225,0.967904771,326.495649,326.4432037,326.3873048,326.3377002,326.2783543,326.2200452,326.1641605,326.1149101,326.0514407,325.9954275,325.9465405,325.8964037,325.8398251,325.785012
0.00225,0.967813674,326.4937637,326.441321,326.3854177,326.3358215,326.2764826,326.2181672,326.1622795,326.1130386,326.0495658,325.9935547,325.9446711,325.8945426,325.8379615,325.7831446
0.00225,0.967722577,326.4919456,326.4395051,326.3835972,326.3340091,326.2746768,326.216355,326.1604642,326.1112324,326.0477559,325.9917468,325.9428663,325.8927458,325.8361622,325.7813413
0.00225,0.96763148,326.4902253,326.4377865,326.3818735,326.3322928,326.2729668,326.2146378,326.1587435,326.1095203,326.0460396,325.9900319,325.941154,325.891041,325.8344542,325.7796288
0.00225,0.967540383,326.48855,326.4361127,326.3801944,326.330621,326.2713011,326.2129649,326.1570669,326.1078522,326.0443673,325.9883607,325.9394854,325.8893796,325.8327896,325.7779596
0.00225,0.967449286,326.4870424,326.4346057,326.3786814,326.3291143,326.2697996,326.2114555,326.155553,326.1063459,326.042856,325.9868497,325.9379762,325.8878769,325.8312828,325.7764475
0.00225,0.967358189,326.4857543,326.4333175,326.3773861,326.327825,326.2685152,326.2101619,326.154254,326.1050543,326.0415583,325.9855517,325.9366794,325.8865861,325.8299872,325.7751456
0.00225,0.967267092,326.4841092,326.4316744,326.3757376,326.3261846,326.2668817,326.208521,326.1526095,326.1034193,326.0399191,325.983914,325.9350448,325.8849596,325.8283575,325.7735113
0.00225,0.967175995,326.4822854,326.4298528,326.3739111,326.3243666,326.265071,326.2067032,326.1507885,326.1016081,326.0381041,325.9821008,325.933235,325.8831584,325.8265534,325.771703
0.00225,0.967084899,326.4806071,326.4281753,326.3722276,326.32269,326.2634006,326.2050245,326.1491053,326.0999334,326.0364244,325.9804218,325.9315581,325.8814888,325.8248799,325.770024
0.00225,0.966993802,326.47894,326.4265102,326.3705571,326.3210281,326.2617464,326.2033626,326.1474397,326.0982779,326.0347646,325.9787637,325.9299034,325.8798427,325.8232307,325.76837
0.00225,0.966902705,326.4770094,326.4245827,326.3686261,326.3191062,326.2598329,326.2014435,326.1455186,326.0963673,326.0328516,325.9768537,325.9279977,325.8779463,325.8213329,325.7664691
0.00225,0.966811608,326.4750905,326.4226641,326.3667027,326.3171883,326.2579202,326.199524,326.1435954,326.0944511,326.0309316,325.9749344,325.9260802,325.8760349,325.8194187,325.7645505
0.00225,0.966720511,326.4735066,326.421079,326.36511,326.3156005,326.2563367,326.1979311,326.1419965,326.0928585,326.0293327,325.9733347,325.9244808,325.8744408,325.8178196,325.7629445
0.00225,0.966629414,326.4716323,326.4192065,326.3632322,326.3137307,326.2544742,326.1960612,326.1401229,326.0909942,326.0274645,325.9714682,325.9226172,325.8725855,325.8159615,325.7610816
0.00225,0.966538317,326.4698667,326.4174416,326.3614613,326.3119668,326.2527168,326.1942955,326.1383527,326.0892325,326.025698,325.9697027,325.9208537,325.8708294,325.8142019,325.7593164
0.00225,0.96644722,326.4682206,326.4157966,326.3598106,326.3103234,326.2510801,326.1926511,326.1367041,326.0875925,326.0240536,325.9680595,325.9192128,325.8691961,325.8125653,325.7576745
0.00225,0.966356123,326.4663964,326.4139745,326.3579839,326.308505,326.2492694,326.1908333,326.1348831,326.0857814,326.0222388,325.9662466,325.9174033,325.8673951,325.8107617,325.7558665
0.00225,0.966265026,326.4647771,326.4123558,326.3563591,326.3068874,326.2476585,326.1892137,326.1332589,326.0841661,326.0206184,325.964627,325.9157859,325.8657853,325.809148,325.7542469
0.00225,0.966173929,326.4631918,326.4107711,326.3547682,326.3053036,326.2460813,326.1876279,326.1316684,326.0825844,326.0190317,325.9630409,325.914202,325.8642088,325.8075676,325.7526609
0.00225,0.966082832,326.4614956,326.4090763,326.3530681,326.3036115,326.2443969,326.1859356,326.1299723,326.080898,326.017341,325.9613517,325.9125159,325.8625311,325.8058868,325.7509749
0.00225,0.965991736,326.4595021,326.4070852,326.3510731,326.3016254,326.2424196,326.1839517,326.1279859,326.0789222,326.0153623,325.9593756,325.9105439,325.8605684,325.8039222,325.7490065
0.00225,0.965900639,326.4577534,326.4053371,326.3493196,326.2998789,326.2406802,326.1822041,326.126234,326.0771794,326.0136149,325.9576291,325.9087999,325.858832,325.8021825,325.7472613
0.00225,0.965809542,326.4559911,326.4035754,326.3475529,326.2981187,326.2389267,326.1804431,326.1244692,326.0754229,326.0118543,325.9558694,325.9070426,325.8570818,325.8004292,325.7455031
0.00225,0.965718445,326.4543782,326.4019621,326.3459334,326.2965051,326.2373192,326.1788266,326.1228479,326.0738094,326.0102356,325.9542505,325.9054254,325.8554712,325.7988143,325.7438821
0.00225,0.965627348,326.4529073,326.4004908,326.3444559,326.2950336,326.2358539,326.1773522,326.1213685,326.0723381,326.0087589,325.9527736,325.9039502,325.8540026,325.7973414,325.7424031
0.00225,0.965536251,326.4511186,326.3987037,326.3426646,326.2932504,326.2340791,326.1755701,326.1195833,326.0705632,326.0069804,325.950997,325.9021773,325.8522383,325.7955746,325.7406319
0.00225,0.965445154,326.4493726,326.3969578,326.3409132,326.2915055,326.2323411,326.1738234,326.1178324,326.0688211,326.0052335,325.9492503,325.9004331,325.8505014,325.7938338,325.7388856
0.00225,0.965354057,326.4478163,326.395401,326.3393502,326.2899484,326.2307904,326.1722634,326.1162674,326.0672644,326.0036713,325.9476877,325.8988724,325.8489472,325.7922752,325.7373208
0.00225,0.96526296,326.4463194,326.3939041,326.3378476,326.2884527,326.229302,326.1707658,326.1147654,326.0657717,326.0021736,325.94619,325.8973774,325.8474597,325.7907835,325.7358234
0.00225,0.965171863,326.4445919,326.3921782,326.3361178,326.286731,326.2275893,326.1690456,326.1130423,326.0640595,326.0004578,325.9444758,325.8956674,325.8457585,325.7890796,325.7341152
0.00225,0.965080766,326.442645,326.3902329,326.3341693,326.2847902,326.2256571,326.1671066,326.1111011,326.0621285,325.998524,325.9425436,325.8937394,325.8438389,325.7871579,325.7321901
0.00225,0.964989669,326.4410656,326.3886523,326.332583,326.2832089,326.2240818,326.1655221,326.1095119,326.0605471,325.9969372,325.9409558,325.8921535,325.8422589,325.7855734,325.7305997
0.00225,0.964898573,326.4394307,326.387017,326.3309428,326.2815746,326.2224547,326.1638863,326.1078722,326.0589163,325.9953018,325.9393201,325.8905207,325.8406329,325.7839435,325.7289646
0.00225,0.964807476,326.4377306,326.3853166,326.3292376,326.2798756,326.2207632,326.1621861,326.1061681,326.0572215,325.9936024,325.9376206,325.8888242,325.8389435,325.7822503,325.7272663
0.00225,0.964716379,326.4362882,326.3838733,326.3277888,326.2784324,326.219327,326.1607404,326.1047178,326.0557799,325.9921556,325.9361729,325.887379,325.8375048,325.7808071,325.7258173
0.00225,0.964625282,326.4344848,326.382071,326.3259834,326.2766343,326.2175376,326.1589441,326.1029191,326.0539914,325.9903641,325.9343826,325.8855929,325.8357268,325.7790268,325.7240333
0.00225,0.964534185,326.4327914,326.3803779,326.3242863,326.274944,326.2158557,326.1572539,326.1012257,326.052308,325.9886768,325.9326957,325.8839097,325.8340513,325.7773481,325.72235
0.00225,0.964443088,326.4311993,326.3787857,326.3226901,326.2733539,326.2142731,326.1556634,326.0996318,326.0507233,325.9870881,325.931107,325.8823243,325.8324729,325.7757664,325.7207638
0.00225,0.964351991,326.4297139,326.377299,326.3211983,326.2718668,326.2127924,326.1541737,326.0981379,326.0492373,325.9855971,325.9296149,325.8808345,325.8309888,325.774278,325.71927
0.00225,0.964260894,326.428279,326.3758625,326.3197564,326.2704298,326.211362,326.1527335,326.096693,326.0478008,325.9841551,325.9281714,325.8793933,325.8295535,325.772838,325.7178242
0.00225,0.964169797,326.4265271,326.3741112,326.3180013,326.2686819,326.209623,326.1509863,326.0949428,326.0460614,325.9824119,325.9264286,325.8776548,325.8278231,325.7711045,325.7160864
0.00225,0.9640787,326.42462,326.3722043,326.3160913,326.2667786,326.2077286,326.1490843,326.0930384,326.0441673,325.9805146,325.9245318,325.8757624,325.8259386,325.7692173,325.7141955
0.00225,0.963987603,326.4230807,326.3706625,326.3145439,326.2652346,326.2061906,326.1475362,326.0914854,326.0426216,325.9789633,325.9229784,325.8742107,325.8243918,325.7676656,325.7126377
0.00225,0.963896506,326.4215013,326.3690824,326.3129593,326.2636562,326.2046206,326.145957,326.0899024,326.0410487,325.9773858,325.9214004,325.8726363,325.8228247,325.7660945,325.7110616
0.00225,0.963805409,326.4194483,326.3670306,326.3109052,326.2616097,326.2025839,326.1439136,326.0878574,326.039015,325.9753498,325.9193656,325.8706068,325.820804,325.764072,325.7090361
0.00225,0.963714313,326.4177586,326.3653385,326.309208,326.2599163,326.2008972,326.142217,326.0861563,326.0373218,325.9736514,325.9176653,325.8689087,325.8191114,325.7623747,325.7073331
0.00225,0.963623216,326.4160688,326.3636466,326.3075112,326.2582239,326.1992121,326.1405221,326.0844571,326.0356312,325.9719558,325.915968,325.8672141,325.8174226,325.7606815,325.7056344
0.00225,0.963532119,326.4146539,326.3622289,326.3060878,326.2568045,326.1977998,326.1390988,326.0830288,326.0342113,325.97053,325.9145398,325.8657881,325.8160023,325.7592558,325.7042023
0.00225,0.963441022,326.4129301,326.3605054,326.3043614,326.2550854,326.1960911,326.1373819,326.0813095,326.0325038,325.9688193,325.9128296,325.8640831,325.8143058,325.7575566,325.7024992
0.00225,0.963349925,326.4110267,326.3586018,326.3024551,326.2531851,326.1942,326.1354831,326.0794085,326.0306132,325.9669257,325.9109359,325.862194,325.8124244,325.7556726,325.7006116
0.00225,0.963258828,326.4094759,326.3570481,326.3008961,326.2516292,326.1926503,326.1339232,326.077844,326.0290561,325.9653632,325.9093708,325.8606308,325.8108658,325.754109,325.6990422
0.00225,0.963167731,326.4079966,326.3555661,326.2994087,326.2501454,326.1911731,326.1324357,326.0763517,326.0275718,325.9638733,325.9078784,325.8591406,325.8093807,325.7526188,325.6975461
0.00225,0.963076634,326.4062767,326.3538456,326.2976843,326.248427,326.1894635,326.1307173,326.0746303,326.0258606,325.9621582,325.9061627,325.8574289,325.8076763,325.7509108,325.6958336
0.00225,0.962985537,326.4045789,326.352146,326.2959804,326.2467275,326.1877718,326.1290162,326.0729255,326.0241649,325.9604579,325.9044608,325.8557302,325.8059838,325.7492141,325.694132
0.00225,0.96289444,326.4031013,326.3506652,326.2944938,326.2452444,326.1862955,326.1275287,326.0714329,326.0226804,325.9589674,325.9029674,325.8542389,325.8044976,325.7477223,325.6926337
0.00225,0.962803343,326.4014849,326.3490471,326.2928713,326.243627,326.1846867,326.12591,326.0698105,326.0210678,325.9573502,325.9013486,325.8526236,325.802889,325.7461094,325.6910156
0.00225,0.962712246,326.3997131,326.3472748,326.291096,326.2418578,326.1829272,326.124142,326.0680399,326.0193082,325.9555871,325.899585,325.8508648,325.8011379,325.7443551,325.6892573
