% Model,sim2_Out_t.mph,,,,,,,,,,,,,,
% Version,COMSOL 5.5.0.359,,,,,,,,,,,,,,
% Date,"Mar 7 2022, 14:04",,,,,,,,,,,,,,
% Dimension,2,,,,,,,,,,,,,,
% Nodes,10649,,,,,,,,,,,,,,
% Expressions,14,,,,,,,,,,,,,,
% Description,Temperature,,,,,,,,,,,,,,
% Length unit,m,0.1877,0.19396,0.20022,0.20648,0.21275,0.21901,0.22527,0.23153,0.23779,0.24405,0.25032,0.25658,0.26284,0.2691
% r,z,T (K) @ thermalCo=0.1877,T (K) @ thermalCo=0.19396,T (K) @ thermalCo=0.20022,T (K) @ thermalCo=0.20648,T (K) @ thermalCo=0.21275,T (K) @ thermalCo=0.21901,T (K) @ thermalCo=0.22527,T (K) @ thermalCo=0.23153,T (K) @ thermalCo=0.23779,T (K) @ thermalCo=0.24405,T (K) @ thermalCo=0.25032,T (K) @ thermalCo=0.25658,T (K) @ thermalCo=0.26284,T (K) @ thermalCo=0.2691
0,0,0.1877,0.19396,0.20022,0.20648,0.21275,0.21901,0.22527,0.23153,0.23779,0.24405,0.25032,0.25658,0.26284,0.2691
0.00225,0.969908903,351.0069672,350.5492434,349.9430158,349.50118,349.0022954,348.5470295,348.1116585,347.6340245,347.2328508,346.8427954,346.4472261,346.0927003,345.733296,345.414284
0.00225,0.97,350.3453393,349.9127148,349.3300314,348.9099707,348.4317268,347.9958936,347.5785602,347.1183594,346.7331816,346.3585623,345.9770249,345.6363473,345.290072,344.9833347
0.00225,0.969817806,350.6205328,350.1793832,349.589454,349.1623607,348.6772564,348.2344519,347.8114907,347.3448696,346.9547472,346.5745215,346.1894521,345.8437246,345.4926583,345.182163
0.00225,0.969726709,350.7109097,350.261687,349.6651923,349.2315452,348.7404493,348.2916735,347.8638582,347.3922011,346.9980085,346.6134774,346.2255786,345.8761713,345.5217004,345.2086652
0.00225,0.969635612,350.7075532,350.2594484,349.664882,349.2324196,348.7423945,348.2941095,347.8673946,347.3961189,347.0028512,346.6185692,346.2320818,345.8828406,345.5284921,345.216213
0.00225,0.969544515,350.7015055,350.252304,349.6575502,349.2245266,348.7340437,348.2849832,347.8581463,347.3862781,346.9930146,346.6082381,346.2224124,345.8727909,345.5181029,345.2061309
0.00225,0.969453418,350.709783,350.2596868,349.6649426,349.231455,348.7405853,348.2907815,347.8637956,347.3913064,346.9979517,346.612575,346.2272456,345.8770851,345.521878,345.2100062
0.00225,0.969362322,350.7090712,350.2582258,349.6638525,349.2300666,348.7389912,348.2885317,347.8616068,347.3886317,346.9953697,346.609516,346.2249311,345.87435,345.5187348,345.2071638
0.00225,0.969271225,350.713085,350.2618169,349.6680358,349.2341304,348.7429512,348.2918626,347.8650487,347.3915411,346.9983749,346.6119792,346.2281497,345.8770641,345.5209433,345.2096152
0.00225,0.969180128,350.7048824,350.254337,349.6619051,349.2287693,348.7382242,348.2872022,347.8611187,347.3875865,346.9950789,346.6086059,346.2260559,345.8748683,345.5186291,345.2079065
0.00225,0.969089031,350.6980677,350.2477692,349.6563163,349.2236693,348.7335449,348.282432,347.8569547,347.3832965,346.991403,346.6048045,346.2235622,345.8722621,345.5159119,345.2058291
0.00225,0.968997934,350.6969172,350.24594,349.6548487,349.2220019,348.7317855,348.2801531,347.8548519,347.3808059,346.9891582,346.6021896,346.2219029,345.8702916,345.5136351,345.2039998
0.00225,0.968906837,350.7024625,350.2501493,349.6588353,349.22522,348.7344881,348.2820524,347.856494,347.381887,346.9900924,346.6025749,346.2227411,345.8706679,345.5135513,345.2040783
0.00225,0.96881574,350.7070479,350.253989,349.6629166,349.2288878,348.737941,348.2849586,347.8593133,347.3843353,346.992469,346.6045303,346.2250814,345.8726283,345.515101,345.2057446
0.00225,0.968724643,350.69721,350.2449542,349.6552024,349.2219677,348.7317631,348.2790473,347.8541773,347.3793811,346.9882228,346.6004335,346.2221554,345.8698389,345.5123932,345.2036809
0.00225,0.968633546,350.6857757,350.2339688,349.6451912,349.2125179,348.7228393,348.2702128,347.8459884,347.3712281,346.9807277,346.5930229,346.2159469,345.8637579,345.5064163,345.1983902
0.00225,0.968542449,350.6831611,350.2310567,349.642691,349.2099676,348.7203355,348.2674127,347.8433761,347.3683842,346.9780996,346.5901852,346.2138215,345.8614862,345.5039872,345.1963178
0.00225,0.968451352,350.6791373,350.2268767,349.6391031,349.2064512,348.7169551,348.2637759,347.8400214,347.3648277,346.974839,346.5867416,346.2111782,345.858708,345.5010694,345.1937868
0.00225,0.968360255,350.67472,350.2222339,349.6352125,349.2027001,348.7134196,348.2599583,347.8366286,347.3612253,346.9716957,346.5833862,346.2089831,345.856339,345.4985243,345.191826
0.00225,0.968269159,350.673301,350.2200372,349.6331996,349.2003486,348.7109416,348.2570372,347.8337871,347.3581077,346.9687268,346.5801691,346.2064276,345.8536074,345.4956095,345.1892751
0.00225,0.968178062,350.6724847,350.2185999,349.6321529,349.1990443,348.7095649,348.2551953,347.8320537,347.3560651,346.9668284,346.5779785,346.2048989,345.851853,345.4936193,345.1876173
0.00225,0.968086965,350.6687896,350.2147121,349.6290447,349.1960233,348.706755,348.2521177,347.8293349,347.3531708,346.9642954,346.5752642,346.2031126,345.8499301,345.4915376,345.1860175
