% Model,sim3_Out_t.mph,,,,,,,,,,,,,,
% Version,COMSOL 5.5.0.359,,,,,,,,,,,,,,
% Date,"Mar 7 2022, 14:08",,,,,,,,,,,,,,
% Dimension,2,,,,,,,,,,,,,,
% Nodes,10649,,,,,,,,,,,,,,
% Expressions,14,,,,,,,,,,,,,,
% Description,Temperature,,,,,,,,,,,,,,
% Length unit,m,0.2753,0.28156,0.28782,0.29408,0.30035,0.30661,0.31287,0.31913,0.32539,0.33165,0.33792,0.34418,0.35044,0.3567
% r,z,T (K) @ thermalCo=0.2753,T (K) @ thermalCo=0.28156,T (K) @ thermalCo=0.28782,T (K) @ thermalCo=0.29408,T (K) @ thermalCo=0.30035,T (K) @ thermalCo=0.30661,T (K) @ thermalCo=0.31287,T (K) @ thermalCo=0.31913,T (K) @ thermalCo=0.32539,T (K) @ thermalCo=0.33165,T (K) @ thermalCo=0.33792,T (K) @ thermalCo=0.34418,T (K) @ thermalCo=0.35044,T (K) @ thermalCo=0.3567
0,0,0.2753,0.28156,0.28782,0.29408,0.30035,0.30661,0.31287,0.31913,0.32539,0.33165,0.33792,0.34418,0.35044,0.3567
0.00225,0.969908903,345.0622971,344.7482224,344.495746,344.1493926,343.8477214,343.5502861,343.273553,343.0030029,342.7249388,342.4699733,342.2020184,342.0095398,341.7460345,341.558374
0.00225,0.97,344.6433463,344.340525,344.0985827,343.7627413,343.4708324,343.1829516,342.915238,342.6535387,342.3838073,342.1367267,341.8767273,341.6915723,341.435204,341.2544002
0.00225,0.969817806,344.8373122,344.5305728,344.2854572,343.9454653,343.6503115,343.3587674,343.0878452,342.8224817,342.549636,342.2998672,342.0362136,341.8483506,341.5891784,341.4056359
0.00225,0.969726709,344.8606627,344.5514055,344.3043271,343.9619688,343.6650368,343.3715594,343.0990104,342.8318015,342.5574865,342.3065508,342.0411831,341.8521527,341.5918351,341.4071671
0.00225,0.969635612,344.8680151,344.5590127,344.3125503,343.9701817,343.6736707,343.3802797,343.1079806,342.8406472,342.5664718,342.3158793,342.0501531,341.8612406,341.6009751,341.4162837
0.00225,0.969544515,344.8574098,344.5483693,344.3022339,343.959678,343.6634127,343.3700025,343.0978644,342.8303686,342.5563083,342.3060412,342.0400167,341.8512511,341.5911074,341.4064701
0.00225,0.969453418,344.8605782,344.5512662,344.3052039,343.9622351,343.6659614,343.3722867,343.1000516,342.8321538,342.5579544,342.3077524,342.0412065,341.8523287,341.5920697,341.4072487
0.00225,0.969362322,344.8571496,344.5476966,344.3018919,343.9586458,343.6625375,343.3687388,343.0965558,342.8283758,342.5541781,342.3042056,342.0372304,341.8483539,341.5881143,341.4032121
0.00225,0.969271225,344.8588871,344.5491947,344.3035746,343.9599287,343.6638981,343.3698624,343.0976338,342.8290493,342.5547504,342.3049263,342.0373903,341.8484171,341.5881035,341.4030215
0.00225,0.969180128,344.8567247,344.5471131,344.3019856,343.9581505,343.6624342,343.3683506,343.096272,342.8274268,342.5531801,342.3036538,342.0356482,341.8467134,341.5864226,341.4012594
0.00225,0.969089031,344.8541758,344.5446833,344.3001056,343.9560874,343.6607283,343.3666149,343.0947231,342.8256203,342.5514507,342.3022553,342.0337652,341.8449005,341.5846407,341.3994096
0.00225,0.968997934,344.8517814,344.542238,344.2980508,343.9537721,343.6586711,343.3644566,343.0926745,342.8232688,342.5491228,342.3002155,342.0312202,341.8423657,341.5821229,341.3967907
0.00225,0.968906837,344.8512661,344.541477,344.2974234,343.952806,343.6577871,343.3633694,343.0915589,342.8218007,342.5475694,342.2988173,342.0293174,341.8403516,341.5800627,341.3945545
