% Model,sim40_Out_t.mph,,,,,,,,,,,,,,
% Version,COMSOL 5.5.0.359,,,,,,,,,,,,,,
% Date,"Mar 7 2022, 15:35",,,,,,,,,,,,,,
% Dimension,2,,,,,,,,,,,,,,
% Nodes,10649,,,,,,,,,,,,,,
% Expressions,14,,,,,,,,,,,,,,
% Description,Temperature,,,,,,,,,,,,,,
% Length unit,m,3.5186,3.5249,3.5311,3.5374,3.5436,3.5499,3.5562,3.5624,3.5687,3.575,3.5812,3.5875,3.5937,3.6
% r,z,T (K) @ thermalCo=3.5186,T (K) @ thermalCo=3.5249,T (K) @ thermalCo=3.5311,T (K) @ thermalCo=3.5374,T (K) @ thermalCo=3.5436,T (K) @ thermalCo=3.5499,T (K) @ thermalCo=3.5562,T (K) @ thermalCo=3.5624,T (K) @ thermalCo=3.5687,T (K) @ thermalCo=3.575,T (K) @ thermalCo=3.5812,T (K) @ thermalCo=3.5875,T (K) @ thermalCo=3.5937,T (K) @ thermalCo=3.6
0.00225,0.969180128,317.2801234,317.2704394,317.2557134,317.2491542,317.2364219,317.2288942,317.2174362,317.2058106,317.1969311,317.1874292,317.1761072,317.1672642,317.1578124,317.1494191
0.00225,0.969089031,317.278591,317.2689069,317.2541809,317.2476216,317.2348892,317.2273614,317.2159033,317.2042776,317.195398,317.185896,317.1745739,317.1657308,317.156279,317.1478856
0.00225,0.968997934,317.2770571,317.267373,317.2526469,317.2460875,317.2333551,317.2258272,317.214369,317.2027432,317.1938636,317.1843616,317.1730394,317.1641962,317.1547443,317.1463509
0.00225,0.968906837,317.2755097,317.2658255,317.2510994,317.2445401,317.2318076,317.2242797,317.2128215,317.2011957,317.1923161,317.182814,317.1714918,317.1626487,317.1531967,317.1448033
0.00225,0.96881574,317.2739153,317.2642313,317.2495054,317.2429463,317.2302139,317.2226862,317.2112282,317.1996026,317.1907232,317.1812213,317.1698993,317.1610563,317.1516045,317.1432113
0.00225,0.968724643,317.2723748,317.2626908,317.2479648,317.2414057,317.2286733,317.2211456,317.2096876,317.198062,317.1891825,317.1796806,317.1683585,317.1595155,317.1500637,317.1416705
0.00225,0.968633546,317.2708656,317.2611814,317.2464552,317.2398959,317.2271633,317.2196354,317.2081772,317.1965514,317.1876717,317.1781696,317.1668473,317.1580041,317.1485521,317.1401587
0.00225,0.968542449,317.2694054,317.2597209,317.2449944,317.2384348,317.2257019,317.2181737,317.2067152,317.1950891,317.1862092,317.1767068,317.1653843,317.1565408,317.1470885,317.1386948
0.00225,0.968451352,317.2677917,317.2581075,317.2433812,317.2368218,317.2240891,317.2165611,317.2051028,317.1934769,317.1845972,317.175095,317.1637726,317.1549294,317.1454773,317.1370837
0.00225,0.968360255,317.2660985,317.2564144,317.2416884,317.2351292,317.2223968,317.214869,317.2034109,317.1917852,317.1829057,317.1734037,317.1620816,317.1532385,317.1437867,317.1353933
0.00225,0.968269159,317.2644745,317.2547905,317.2400646,317.2335054,317.2207731,317.2132454,317.2017874,317.1901618,317.1812824,317.1717805,317.1604585,317.1516155,317.1421637,317.1337704
0.00225,0.968178062,317.2628862,317.2532024,317.2384766,317.2319175,317.2191853,317.2116577,317.2001999,317.1885744,317.179695,317.1701932,317.1588713,317.1500284,317.1405768,317.1321836
0.00225,0.968086965,317.261282,317.2515983,317.2368725,317.2303136,317.2175815,317.210054,317.1985962,317.1869708,317.1780915,317.1685898,317.157268,317.1484252,317.1389736,317.1305805
0.00225,0.967995868,317.2596692,317.2499855,317.2352599,317.228701,317.215969,317.2084415,317.1969838,317.1853585,317.1764793,317.1669777,317.1556559,317.1468132,317.1373616,317.1289686
0.00225,0.967904771,317.2580385,317.248355,317.2336295,317.2270708,317.214339,317.2068117,317.1953542,317.183729,317.1748501,317.1653486,317.154027,317.1451845,317.1357331,317.1273403
0.00225,0.967813674,317.2563968,317.2467135,317.2319882,317.2254297,317.212698,317.2051709,317.1937135,317.1820885,317.1732097,317.1637084,317.152387,317.1435446,317.1340934,317.1257007
0.00225,0.967722577,317.2547798,317.2450966,317.2303714,317.223813,317.2110814,317.2035544,317.1920971,317.1804723,317.1715935,317.1620923,317.150771,317.1419287,317.1324776,317.124085
0.00225,0.96763148,317.2531901,317.2435069,317.2287818,317.2222234,317.2094919,317.2019649,317.1905077,317.1788829,317.1700042,317.160503,317.1491818,317.1403395,317.1308885,317.1224959
0.00225,0.967540383,317.251619,317.2419358,317.2272107,317.2206523,317.2079208,317.2003939,317.1889367,317.1773119,317.1684332,317.1589321,317.1476108,317.1387686,317.1293175,317.120925
0.00225,0.967449286,317.2501154,317.2404321,317.2257069,317.2191485,317.2064169,317.1988899,317.1874326,317.1758077,317.166929,317.1574277,317.1461064,317.1372641,317.127813,317.1194204
0.00225,0.967358189,317.2487007,317.2390172,317.2242918,317.2177332,317.2050013,317.1974741,317.1860166,317.1743915,317.1655125,317.1560111,317.1446895,317.135847,317.1263957,317.1180029
0.00225,0.967267092,317.2471989,317.2375155,317.2227901,317.2162315,317.2034997,317.1959725,317.1845151,317.17289,317.164011,317.1545096,317.1431881,317.1343456,317.1248943,317.1165015
0.00225,0.967175995,317.2456024,317.2359192,317.2211939,317.2146355,317.2019039,317.1943768,317.1829196,317.1712946,317.1624159,317.1529146,317.1415932,317.1327509,317.1232998,317.1149072
0.00225,0.967084899,317.2440034,317.2343202,317.2195951,317.2130367,317.2003052,317.1927782,317.181321,317.1696962,317.1608175,317.1513163,317.139995,317.1311528,317.1217017,317.1133092
0.00225,0.966993802,317.2424629,317.2327797,317.2180546,317.2114962,317.1987646,317.1912377,317.1797804,317.1681556,317.1592769,317.1497757,317.1384544,317.1296121,317.120161,317.1117685
0.00225,0.966902705,317.2408937,317.2312106,317.2164857,317.2099275,317.1971961,317.1896693,317.1782122,317.1665875,317.157709,317.148208,317.1368869,317.1280448,317.1185939,317.1102015
0.00225,0.966811608,317.239217,317.2295343,317.2148097,317.2082518,317.1955207,317.1879943,317.1765376,317.1649132,317.156035,317.1465343,317.1352135,317.1263717,317.1169211,317.1085291
0.00225,0.966720511,317.2375511,317.2278685,317.213144,317.2065862,317.1938552,317.1863288,317.1748722,317.1632479,317.1543698,317.1448692,317.1335485,317.1247068,317.1152563,317.1068643
0.00225,0.966629414,317.2358534,317.226171,317.2114466,317.2048889,317.1921581,317.1846318,317.1731753,317.1615512,317.1526732,317.1431727,317.1318522,317.1230106,317.1135602,317.1051684
0.00225,0.966538317,317.2341791,317.2244968,317.2097724,317.2032148,317.1904841,317.1829579,317.1715015,317.1598774,317.1509995,317.1414991,317.1301786,317.1213371,317.1118868,317.1034951
0.00225,0.96644722,317.232595,317.2229126,317.2081882,317.2016306,317.1888998,317.1813735,317.1699171,317.1582929,317.149415,317.1399146,317.128594,317.1197524,317.1103021,317.1019103
0.00225,0.966356123,317.2309785,317.2212962,317.2065719,317.2000144,317.1872837,317.1797576,317.1683012,317.1566772,317.1477993,317.138299,317.1269785,317.1181371,317.1086868,317.1002951
0.00225,0.966265026,317.2293994,317.219717,317.2049927,317.1984352,317.1857045,317.1781784,317.166722,317.1550979,317.1462201,317.1367197,317.1253992,317.1165578,317.1071075,317.0987158
0.00225,0.966173929,317.2278565,317.2181741,317.2034498,317.1968922,317.1841614,317.1766353,317.1651788,317.1535548,317.1446769,317.1351765,317.123856,317.1150145,317.1055642,317.0971724
0.00225,0.966082832,317.2262986,317.2166163,317.201892,317.1953345,317.1826038,317.1750777,317.1636213,317.1519973,317.1431194,317.133619,317.1222986,317.1134571,317.1040069,317.0956152
0.00225,0.965991736,317.2246377,317.2149556,317.2002316,317.1936743,317.1809438,317.173418,317.1619618,317.150338,317.1414604,317.1319603,317.1206401,317.1117989,317.1023488,317.0939574
0.00225,0.965900639,317.2230042,317.2133222,317.1985983,317.192041,317.1793107,317.1717849,317.1603288,317.1487051,317.1398276,317.1303275,317.1190074,317.1101662,317.1007163,317.0923249
0.00225,0.965809542,317.2213684,317.2116865,317.1969626,317.1904055,317.1776752,317.1701495,317.1586935,317.1470699,317.1381924,317.1286924,317.1173724,317.1085313,317.0990815,317.0906901
0.00225,0.965718445,317.2197438,317.2100619,317.195338,317.1887808,317.1760505,317.1685248,317.1570688,317.1454452,317.1365677,317.1270677,317.1157476,317.1069066,317.0974567,317.0890653
0.00225,0.965627348,317.2181906,317.2085085,317.1937844,317.1872271,317.1744966,317.1669706,317.1555145,317.1438906,317.135013,317.1255128,317.1141925,317.1053513,317.0959012,317.0875097
0.00225,0.965536251,317.2166042,317.2069221,317.192198,317.1856407,317.1729102,317.1653843,317.1539281,317.1423043,317.1334267,317.1239266,317.1126063,317.1037651,317.094315,317.0859235
0.00225,0.965445154,317.2149639,317.2052819,317.1905579,317.1840007,317.1712703,317.1637445,317.1522884,317.1406647,317.1317871,317.1222871,317.1109669,317.1021258,317.0926758,317.0842844
0.00225,0.965354057,317.2133627,317.2036806,317.1889565,317.1823992,317.1696687,317.1621428,317.1506867,317.1390629,317.1301852,317.1206851,317.1093648,317.1005236,317.0910736,317.0826821
0.00225,0.96526296,317.211851,317.2021687,317.1874445,317.180887,317.1681564,317.1606303,317.149174,317.13755,317.1286722,317.1191719,317.1078514,317.09901,317.0895598,317.0811682
0.00225,0.965171863,317.2103137,317.2006315,317.1859072,317.1793497,317.1666191,317.159093,317.1476366,317.1360127,317.1271348,317.1176345,317.1063141,317.0974727,317.0880225,317.0796308
0.00225,0.965080766,317.2086709,317.1989888,317.1842648,317.1777075,317.164977,317.1574511,317.145995,317.1343712,317.1254935,317.1159934,317.1046731,317.0958319,317.0863819,317.0779904
0.00225,0.964989669,317.2070808,317.1973987,317.1826746,317.1761173,317.1633868,317.1558609,317.1444047,317.1327809,317.1239033,317.1144031,317.1030828,317.0942416,317.0847915,317.0764
0.00225,0.964898573,317.2055011,317.195819,317.1810949,317.1745376,317.1618071,317.1542812,317.142825,317.1312011,317.1223235,317.1128233,317.101503,317.0926618,317.0832117,317.0748202
0.00225,0.964807476,317.2038884,317.1942063,317.1794823,317.172925,317.1601945,317.1526686,317.1412125,317.1295887,317.1207111,317.1112109,317.0998907,317.0910495,317.0815995,317.073208
0.00225,0.964716379,317.2023758,317.1926935,317.1779693,317.1714118,317.1586812,317.1511551,317.1396988,317.1280748,317.119197,317.1096967,317.0983763,317.0895349,317.0800847,317.0716931
0.00225,0.964625282,317.2007951,317.191113,317.1763888,317.1698314,317.1571009,317.1495749,317.1381186,317.1264947,317.117617,317.1081168,317.0967964,317.0879551,317.078505,317.0701134
0.00225,0.964534185,317.1992204,317.1895382,317.174814,317.1682566,317.155526,317.148,317.1365438,317.1249199,317.1160421,317.1065419,317.0952216,317.0863802,317.0769301,317.0685385
0.00225,0.964443088,317.1977118,317.1880295,317.1733053,317.1667478,317.1540171,317.1464911,317.1350347,317.1234108,317.114533,317.1050327,317.0937122,317.0848708,317.0754206,317.0670289
0.00225,0.964351991,317.19622,317.1865377,317.1718134,317.1652559,317.1525252,317.1449991,317.1335427,317.1219186,317.1130408,317.1035404,317.0922199,317.0833785,317.0739282,317.0655365
0.00225,0.964260894,317.1947254,317.185043,317.1703186,317.1637609,317.1510302,317.1435039,317.1320474,317.1204233,317.1115454,317.1020449,317.0907243,317.0818827,317.0724324,317.0640405
0.00225,0.964169797,317.1931387,317.1834564,317.168732,317.1621744,317.1494437,317.1419175,317.1304611,317.118837,317.1099591,317.1004587,317.0891381,317.0802966,317.0708463,317.0624545
0.00225,0.9640787,317.1915006,317.1818184,317.1670942,317.1605368,317.1478063,317.1402803,317.128824,317.1172001,317.1083224,317.0988222,317.0875018,317.0786605,317.0692103,317.0608187
0.00225,0.963987603,317.1899283,317.1802462,317.165522,317.1589646,317.1462341,317.1387082,317.1272519,317.1156281,317.1067503,317.0972501,317.0859298,317.0770885,317.0676384,317.0592468
0.00225,0.963896506,317.1883897,317.1787075,317.1639833,317.1574259,317.1446953,317.1371693,317.125713,317.114089,317.1052112,317.095711,317.0843906,317.0755492,317.066099,317.0577074
0.00225,0.963805409,317.1867317,317.1770497,317.1623258,317.1557686,317.1430383,317.1355125,317.1240565,317.1124328,317.1035553,317.0940553,317.0827352,317.073894,317.0644441,317.0560527
0.00225,0.963714313,317.1850949,317.1754131,317.1606894,317.1541323,317.1414021,317.1338765,317.1224206,317.1107971,317.1019198,317.0924199,317.0810999,317.0722589,317.0628091,317.0544179
0.00225,0.963623216,317.1834475,317.1737658,317.1590421,317.1524852,317.1397552,317.1322297,317.1207739,317.1091505,317.1002732,317.0907735,317.0794536,317.0706127,317.0611631,317.0527719
0.00225,0.963532119,317.1819018,317.1722199,317.1574961,317.1509391,317.1382089,317.1306832,317.1192273,317.1076037,317.0987263,317.0892264,317.0779064,317.0690654,317.0596156,317.0512243
0.00225,0.963441022,317.1803789,317.170697,317.1559732,317.1494161,317.1366859,317.1291602,317.1177043,317.1060807,317.0972033,317.0877033,317.0763833,317.0675423,317.0580924,317.0497011
0.00225,0.963349925,317.1787656,317.1690839,317.1543603,317.1478034,317.1350734,317.127548,317.1160922,317.1044689,317.0955916,317.0860919,317.0747721,317.0659313,317.0564816,317.0480905
0.00225,0.963258828,317.1771761,317.1674945,317.1527709,317.1462141,317.1334841,317.1259587,317.114503,317.1028797,317.0940025,317.0845028,317.073183,317.0643422,317.0548927,317.0465016
0.00225,0.963167731,317.1756048,317.1659231,317.1511995,317.1446426,317.1319126,317.1243871,317.1129313,317.1013079,317.0924307,317.082931,317.0716111,317.0627703,317.0533206,317.0449295
0.00225,0.963076634,317.1740118,317.1643302,317.1496066,317.1430498,317.1303198,317.1227944,317.1113387,317.0997153,317.0908382,317.0813385,317.0700187,317.0611779,317.0517283,317.0433372
0.00225,0.962985537,317.1724122,317.1627307,317.1480073,317.1414506,317.1287207,317.1211954,317.1097398,317.0981166,317.0892395,317.0797399,317.0684202,317.0595796,317.0501301,317.0417391
0.00225,0.96289444,317.1708248,317.1611433,317.1464198,317.1398631,317.1271332,317.1196079,317.1081523,317.096529,317.087652,317.0781524,317.0668327,317.057992,317.0485425,317.0401515
0.00225,0.962803343,317.1692131,317.1595316,317.1448081,317.1382513,317.1255214,317.1179961,317.1065404,317.0949172,317.08604,317.0765404,317.0652207,317.05638,317.0469305,317.0385395
0.00225,0.962712246,317.1676067,317.1579252,317.1432018,317.136645,317.1239152,317.1163898,317.1049343,317.093311,317.084434,317.0749344,317.0636147,317.054774,317.0453246,317.0369336
0.00225,0.96262115,317.1660185,317.156337,317.1416136,317.1350569,317.122327,317.1148017,317.1033462,317.091723,317.0828459,317.0733464,317.0620267,317.0531861,317.0437366,317.0353457
0.00225,0.962530053,317.1644175,317.154736,317.1400126,317.133456,317.1207262,317.1132009,317.1017454,317.0901223,317.0812453,317.0717458,317.0604261,317.0515855,317.0421361,317.0337452
0.00225,0.962438956,317.1628694,317.1531879,317.1384644,317.1319077,317.1191778,317.1116525,317.1001969,317.0885737,317.0796966,317.070197,317.0588773,317.0500367,317.0405872,317.0321962
0.00225,0.962347859,317.1612694,317.151588,317.1368646,317.1303079,317.1175781,317.1100529,317.0985974,317.0869742,317.0780972,317.0685977,317.0572781,317.0484374,317.038988,317.0305971
0.00225,0.962256762,317.1596857,317.1500043,317.1352809,317.1287242,317.1159944,317.1084692,317.0970137,317.0853905,317.0765135,317.0670141,317.0556944,317.0468538,317.0374044,317.0290135
0.00225,0.962165665,317.1580683,317.148387,317.1336636,317.127107,317.1143773,317.1068521,317.0953967,317.0837736,317.0748966,317.0653972,317.0540776,317.0452371,317.0357878,317.0273969
0.00225,0.962074568,317.1564425,317.1467612,317.1320379,317.1254813,317.1127516,317.1052265,317.093771,317.082148,317.0732711,317.0637716,317.0524521,317.0436116,317.0341623,317.0257714
0.00225,0.961983471,317.154847,317.1451658,317.1304425,317.123886,317.1111563,317.1036312,317.0921758,317.0805528,317.0716759,317.0621765,317.050857,317.0420166,317.0325673,317.0241765
0.00225,0.961892374,317.1531556,317.1434746,317.1287516,317.1221954,317.109466,317.1019412,317.0904861,317.0788634,317.0699868,317.0604878,317.0491685,317.0403284,317.0308794,317.0224889
0.00225,0.961801277,317.1514842,317.1418033,317.1270805,317.1205244,317.1077951,317.1002704,317.0888154,317.0771928,317.0683164,317.0588174,317.0474983,317.0386582,317.0292093,317.020819
0.00225,0.96171018,317.1498938,317.1402129,317.1254899,317.1189337,317.1062043,317.0986795,317.0872245,317.0756017,317.0667252,317.0572261,317.0459069,317.0370667,317.0276177,317.0192273
0.00225,0.961619083,317.1483551,317.1386741,317.1239511,317.1173948,317.1046654,317.0971405,317.0856853,317.0740626,317.0651859,317.0556868,317.0443675,317.0355273,317.0260782,317.0176877
0.00225,0.961527986,317.1468085,317.1371274,317.1224044,317.1158481,317.1031186,317.0955937,317.0841385,317.0725156,317.063639,317.0541398,317.0428205,317.0339802,317.0245311,317.0161405
0.00225,0.96143689,317.1454791,317.1357974,317.1210737,317.1145167,317.1017866,317.094261,317.0828052,317.0711818,317.0623044,317.0528046,317.0414847,317.0326438,317.0231941,317.0148029
0.00225,0.961345793,317.1440707,317.1343889,317.119665,317.113108,317.1003777,317.0928521,317.0813961,317.0697725,317.0608951,317.0513952,317.0400751,317.0312341,317.0217843,317.013393
0.00225,0.961254696,317.1424892,317.1328076,317.118084,317.1115272,317.0987972,317.0912717,317.079816,317.0681927,317.0593155,317.0498158,317.0384959,317.0296551,317.0202055,317.0118144
0.00225,0.961163599,317.1409688,317.1312871,317.1165634,317.1100064,317.0972763,317.0897508,317.078295,317.0666715,317.0577942,317.0482945,317.0369745,317.0281336,317.0186839,317.0102927
0.00225,0.961072502,317.1394102,317.1297285,317.1150048,317.1084479,317.0957178,317.0881923,317.0767365,317.065113,317.0562358,317.046736,317.0354161,317.0265752,317.0171255,317.0087343
0.00225,0.960981405,317.1378524,317.1281707,317.1134471,317.1068902,317.0941602,317.0866347,317.0751789,317.0635555,317.0546783,317.0451785,317.0338587,317.0250178,317.0155681,317.007177
0.00225,0.960890308,317.1362472,317.1265657,317.1118422,317.1052854,317.0925555,317.0850302,317.0735746,317.0619513,317.0530742,317.0435746,317.0322548,317.0234141,317.0139646,317.0055736
0.00225,0.960799211,317.1346229,317.1249414,317.1102181,317.1036614,317.0909316,317.0834064,317.0719509,317.0603277,317.0514507,317.0419512,317.0306316,317.0217909,317.0123415,317.0039506
0.00225,0.960708114,317.1329419,317.1232607,317.1085375,317.101981,317.0892514,317.0817264,317.0702711,317.0586482,317.0497714,317.0402721,317.0289526,317.0201122,317.010663,317.0022723
0.00225,0.960617017,317.1313203,317.1216391,317.1069159,317.1003594,317.0876298,317.0801047,317.0686494,317.0570264,317.0481496,317.0386503,317.0273308,317.0184904,317.0090411,317.0006504
0.00225,0.96052592,317.1297844,317.120103,317.1053796,317.098823,317.0860932,317.078568,317.0671125,317.0554894,317.0466124,317.0371129,317.0257933,317.0169527,317.0075033,316.9991124
0.00225,0.960434823,317.1282234,317.118542,317.1038187,317.0972621,317.0845323,317.0770071,317.0655516,317.0539285,317.0450515,317.035552,317.0242324,317.0153918,317.0059424,316.9975515
0.00225,0.960343727,317.126655,317.1169737,317.1022504,317.0956939,317.0829642,317.075439,317.0639836,317.0523606,317.0434837,317.0339843,317.0226647,317.0138242,317.0043749,316.9959841
0.00225,0.96025263,317.1250213,317.1153402,317.1006172,317.0940609,317.0813314,317.0738065,317.0623513,317.0507284,317.0418517,317.0323526,317.0210332,317.0121929,317.0027438,316.9943532
0.00225,0.960161533,317.1233881,317.1137072,317.0989843,317.0924281,317.0796988,317.072174,317.060719,317.0490963,317.0402198,317.0307208,317.0194016,317.0105614,317.0011125,316.9927221
0.00225,0.960070436,317.1217304,317.1120496,317.0973268,317.0907707,317.0780415,317.0705168,317.0590619,317.0474393,317.0385628,317.0290639,317.0177448,317.0089048,316.9994559,316.9910655
0.00225,0.959979339,317.1200546,317.1103738,317.0956511,317.0890951,317.0763659,317.0688413,317.0573865,317.0457639,317.0368876,317.0273887,317.0160697,317.0072297,316.9977809,316.9893907
0.00225,0.959888242,317.1184765,317.1087956,317.0940728,317.0875168,317.0747875,317.0672629,317.0558079,317.0441854,317.0353089,317.02581,317.0144909,317.0056509,316.996202,316.9878117
0.00225,0.959797145,317.1169701,317.1072892,317.0925663,317.0860102,317.073281,317.0657562,317.0543013,317.0426786,317.0338022,317.0243032,317.0129841,317.004144,316.9946951,316.9863047
0.00225,0.959706048,317.1153354,317.1056548,317.0909322,317.0843764,317.0716474,317.0641229,317.0526682,317.0410458,317.0321696,317.0226709,317.011352,317.0025122,316.9930636,316.9846734
0.00225,0.959614951,317.1137043,317.1040238,317.0893013,317.0827455,317.0700166,317.0624922,317.0510376,317.0394153,317.0305391,317.0210405,317.0097217,317.0008819,316.9914333,316.9830433
0.00225,0.959523854,317.112118,317.1024374,317.0877149,317.0811591,317.0684301,317.0609057,317.049451,317.0378286,317.0289524,317.0194537,317.0081349,316.9992951,316.9898465,316.9814564
0.00225,0.959432757,317.1105444,317.1008638,317.0861412,317.0795854,317.0668564,317.059332,317.0478773,317.0362549,317.0273787,317.01788,317.0065612,316.9977214,316.9882727,316.9798826
0.00225,0.95934166,317.1089823,317.0993016,317.084579,317.0780232,317.0652941,317.0577697,317.0463149,317.0346926,317.0258163,317.0163176,317.0049987,316.9961588,316.9867102,316.97832
0.00225,0.959250563,317.1073768,317.0976963,317.0829738,317.076418,317.0636891,317.0561648,317.0447101,317.0330878,317.0242117,317.0147131,317.0033943,316.9945545,316.985106,316.9767159
0.00225,0.959159467,317.1057168,317.0960365,317.0813142,317.0747586,317.0620299,317.0545058,317.0430513,317.0314292,317.0225533,317.0130549,317.0017363,316.9928967,316.9834484,316.9750585
0.00225,0.95906837,317.1040614,317.0943812,317.0796591,317.0731037,317.0603751,317.0528511,317.0413968,317.0297748,317.020899,317.0114007,317.0000823,316.9912429,316.9817946,316.9734049
0.00225,0.958977273,317.1024661,317.0927859,317.0780636,317.0715081,317.0587795,317.0512553,317.039801,317.0281789,317.019303,317.0098047,316.9984861,316.9896466,316.9801983,316.9718085
0.00225,0.958886176,317.1009,317.0912196,317.0764973,317.0699417,317.057213,317.0496888,317.0382343,317.0266122,317.0177362,317.0082378,316.9969192,316.9880796,316.9786312,316.9702413
0.00225,0.958795079,317.0993128,317.0896325,317.0749102,317.0683546,317.0556259,317.0481017,317.0366473,317.0250252,317.0161493,317.0066508,316.9953323,316.9864927,316.9770443,316.9686545
0.00225,0.958703982,317.0976949,317.0880147,317.0732925,317.066737,317.0540084,317.0464843,317.0350299,317.0234079,317.0145321,317.0050337,316.9937153,316.9848758,316.9754275,316.9670377
0.00225,0.958612885,317.0961756,317.0864952,317.0717728,317.0652171,317.0524883,317.0449641,317.0335095,317.0218874,317.0130113,317.0035128,316.9921941,316.9833545,316.973906,316.9655161
0.00225,0.958521788,317.094579,317.0848987,317.0701765,317.0636209,317.0508922,317.0433681,317.0319137,317.0202916,317.0114157,317.0019173,316.9905987,316.9817591,316.9723108,316.9639209
0.00225,0.958430691,317.0929265,317.0832465,317.0685244,317.0619691,317.0492406,317.0417166,317.0302624,317.0186405,317.0097648,317.0002666,316.9889482,316.9801089,316.9706607,316.9622711
0.00225,0.958339594,317.0913007,317.0816208,317.0668988,317.0603436,317.0476152,317.0400913,317.0286372,317.0170155,317.0081399,316.9986417,316.9873235,316.9784843,316.9690362,316.9606467
0.00225,0.958248497,317.0896735,317.0799936,317.0652717,317.0587166,317.0459883,317.0384645,317.0270105,317.0153888,317.0065133,316.9970153,316.9856971,316.976858,316.96741,316.9590205
0.00225,0.9581574,317.0881015,317.0784215,317.0636995,317.0571442,317.0444158,317.0368919,317.0254378,317.013816,317.0049403,316.9954422,316.9841239,316.9752846,316.9658365,316.957447
0.00225,0.958066304,317.0865154,317.0768353,317.0621132,317.0555579,317.0428294,317.0353055,317.0238513,317.0122294,317.0033537,316.9938555,316.9825372,316.9736978,316.9642497,316.9558601
0.00225,0.957975207,317.0848684,317.0751885,317.0604667,317.0539115,317.0411833,317.0336595,317.0222055,317.0105838,317.0017083,316.9922103,316.9808921,316.972053,316.962605,316.9542156
0.00225,0.95788411,317.0832779,317.073598,317.0588761,317.052321,317.0395927,317.032069,317.020615,317.0089933,317.0001178,316.9906198,316.9793017,316.9704625,316.9610146,316.9526251
0.00225,0.957793013,317.0817027,317.0720228,317.0573009,317.0507458,317.0380174,317.0304937,317.0190396,317.0074179,316.9985424,316.9890443,316.9777261,316.9688869,316.959439,316.9510495
0.00225,0.957701916,317.0800703,317.0703905,317.0556687,317.0491136,317.0363854,317.0288618,317.0174079,317.0057863,316.9969108,316.9874129,316.9760948,316.9672558,316.9578079,316.9494186
0.00225,0.957610819,317.0783758,317.0686962,317.0539747,317.04742,317.034692,317.0271686,317.015715,317.0040936,316.9952185,316.9857208,316.974403,316.9655642,316.9561166,316.9477275
0.00225,0.957519722,317.0766322,317.066953,317.0522318,317.0456774,317.0329498,317.0254267,317.0139734,317.0023524,316.9934776,316.9839802,316.9726627,316.9638243,316.954377,316.9459882
