% Model,sim21_Out_t.mph,,,,,,,,,,,,,,
% Version,COMSOL 5.5.0.359,,,,,,,,,,,,,,
% Date,"Mar 7 2022, 15:23",,,,,,,,,,,,,,
% Dimension,2,,,,,,,,,,,,,,
% Nodes,10649,,,,,,,,,,,,,,
% Expressions,14,,,,,,,,,,,,,,
% Description,Temperature,,,,,,,,,,,,,,
% Length unit,m,1.8531,1.8594,1.8656,1.8719,1.8781,1.8844,1.8907,1.8969,1.9032,1.9095,1.9157,1.922,1.9282,1.9345
% r,z,T (K) @ thermalCo=1.8531,T (K) @ thermalCo=1.8594,T (K) @ thermalCo=1.8656,T (K) @ thermalCo=1.8719,T (K) @ thermalCo=1.8781,T (K) @ thermalCo=1.8844,T (K) @ thermalCo=1.8907,T (K) @ thermalCo=1.8969,T (K) @ thermalCo=1.9032,T (K) @ thermalCo=1.9095,T (K) @ thermalCo=1.9157,T (K) @ thermalCo=1.922,T (K) @ thermalCo=1.9282,T (K) @ thermalCo=1.9345
0,0,1.8531,1.8594,1.8656,1.8719,1.8781,1.8844,1.8907,1.8969,1.9032,1.9095,1.9157,1.922,1.9282,1.9345
0.00225,0.969908903,322.2992328,322.2626435,322.2295296,322.1980315,322.1663774,322.1310396,322.1026233,322.0690462,322.0364402,322.0064658,321.9751524,321.9430935,321.9093986,321.8776636
0.00225,0.97,322.2654836,322.2290555,322.1961016,322.164762,322.1332652,322.0980837,322.0698223,322.036399,322.0039457,321.9741227,321.9429597,321.9110499,321.877503,321.845915
0.00225,0.969817806,322.2912959,322.2547688,322.2217165,322.1902796,322.1586862,322.123408,322.0950516,322.0615333,322.0289853,321.999069,321.9678127,321.9358106,321.9021719,321.8704925
0.00225,0.969726709,322.2814999,322.244999,322.2119727,322.1805619,322.1489946,322.1137421,322.0854118,322.0519191,322.0193965,321.989506,321.9582749,321.9262982,321.8926849,321.8610305
0.00225,0.969635612,322.2805694,322.244058,322.2110209,322.1795998,322.1480223,322.1127593,322.0844194,322.0509165,322.0183838,321.9884837,321.9572428,321.9252565,321.8916337,321.8599698
0.00225,0.969544515,322.2785698,322.2420614,322.2090273,322.1776094,322.1460351,322.1107748,322.0824383,322.0489383,322.0164083,321.9865114,321.9552732,321.9232899,321.8896701,321.8580088
0.00225,0.969453418,322.2770322,322.2405238,322.2074894,322.1760716,322.1444975,322.1092369,322.0809008,322.0474007,322.0148706,321.984974,321.9537356,321.9217524,321.8881328,321.8564715
0.00225,0.969362322,322.27528,322.2387729,322.2057398,322.1743235,322.1427509,322.1074914,322.0791572,322.0456583,322.0131294,321.9832344,321.9519973,321.9200156,321.8863975,321.8547373
0.00225,0.969271225,322.2737402,322.2372331,322.2041997,322.1727836,322.1412113,322.1059516,322.0776177,322.0441189,322.0115898,321.9816952,321.950458,321.9184764,321.8848586,321.8531984
0.00225,0.969180128,322.2721884,322.2356813,322.2026478,322.1712318,322.1396597,322.1043997,322.0760664,322.0425675,322.0100383,321.9801441,321.9489068,321.9169255,321.8833078,321.8516477
0.00225,0.969089031,322.2706833,322.2341761,322.2011423,322.1697264,322.1381544,322.1028941,322.0745612,322.0410621,322.0085327,321.9786388,321.9474014,321.9154201,321.8818026,321.8501423
0.00225,0.968997934,322.2691343,322.2326275,322.1995939,322.1681785,322.1366071,322.101347,322.0730149,322.0395161,322.0069869,321.9770937,321.9458565,321.9138758,321.8802588,321.8485989
0.00225,0.968906837,322.2675055,322.2309997,322.197967,322.1665528,322.1349826,322.0997232,322.0713925,322.0378947,322.0053663,321.9754744,321.9442381,321.9122584,321.8786427,321.8469836
0.00225,0.96881574,322.2657371,322.2292328,322.1962015,322.1647889,322.1332204,322.0979623,322.0696336,322.0361372,322.0036101,321.97372,321.942485,321.910507,321.8768928,321.8452351
0.00225,0.968724643,322.2642087,322.2277042,322.1946726,322.1632598,322.1316912,322.0964327,322.0681042,322.0346075,322.0020801,321.9721901,321.9409549,321.9089767,321.8753626,321.8437047
0.00225,0.968633546,322.2628085,322.2263031,322.1932706,322.1618572,322.130288,322.0950285,322.0666996,322.0332021,322.0006738,321.9707834,321.9395473,321.9075686,321.8739539,321.8422952
0.00225,0.968542449,322.2614314,322.2249259,322.1918929,322.1604794,322.1289102,322.0936503,322.0653216,322.0318238,321.9992951,321.9694049,321.9381685,321.9061897,321.872575,321.8409161
0.00225,0.968451352,322.2596309,322.2231269,322.1900955,322.1586837,322.1271163,322.0918577,322.0635311,322.0300349,321.9975076,321.9676193,321.9363843,321.9044072,321.8707943,321.8391368
0.00225,0.968360255,322.2578099,322.2213069,322.1882761,322.1568654,322.1252991,322.0900412,322.0617159,322.0282205,321.9956939,321.9658068,321.9345726,321.9025966,321.8689847,321.837328
0.00225,0.968269159,322.2560904,322.2195883,322.1865583,322.1551486,322.1235835,322.0883262,322.0600023,322.0265077,321.9939819,321.964096,321.9328626,321.9008876,321.8672768,321.8356209
0.00225,0.968178062,322.2543791,322.217878,322.184849,322.1534406,322.1218767,322.0866203,322.0582979,322.0248043,321.9922794,321.962395,321.9311625,321.8991887,321.8655791,321.8339243
0.00225,0.968086965,322.2527115,322.2162109,322.1831822,322.1517744,322.1202111,322.0849549,322.0566335,322.0231403,321.9906157,321.9607321,321.9295,321.8975268,321.8639179,321.8322634
0.00225,0.967995868,322.2510119,322.2145121,322.1814841,322.1500773,322.118515,322.0832594,322.0549392,322.0214468,321.9889228,321.9590404,321.927809,321.8958367,321.8622288,321.8305751
0.00225,0.967904771,322.2492305,322.2127319,322.1797049,322.1482994,322.1167386,322.081484,322.0531654,322.0196741,321.9871511,321.9572703,321.92604,321.8940691,321.8604625,321.8288098
0.00225,0.967813674,322.2474819,322.2109841,322.1779578,322.1465532,322.1149932,322.0797392,322.0514218,322.0179312,321.9854088,321.955529,321.9242994,321.8923293,321.8587237,321.8270718
0.00225,0.967722577,322.2457821,322.2092848,322.176259,322.1448551,322.113296,322.0780423,322.0497259,322.0162359,321.9837139,321.9538352,321.922606,321.8906367,321.8570319,321.8253805
0.00225,0.96763148,322.2441426,322.2076457,322.1746201,322.1432167,322.1116581,322.0764046,322.0480891,322.0145993,321.9820776,321.9521995,321.9209707,321.8890019,321.8553977,321.8237466
0.00225,0.967540383,322.2425373,322.2060407,322.1730152,322.1416122,322.1100541,322.0748007,322.0464858,322.0129963,321.9804747,321.9505973,321.9193686,321.8874003,321.8537965,321.8221457
0.00225,0.967449286,322.241045,322.2045482,322.1715226,322.1401197,322.1085617,322.073308,322.0449935,322.0115039,321.9789821,321.949105,321.9178762,321.885908,321.8523044,321.8206535
0.00225,0.967358189,322.2397138,322.2032165,322.1701902,322.1387869,322.1072285,322.0719741,322.0436596,322.0101694,321.9776469,321.9477697,321.9165403,321.8845718,321.8509679,321.8193165
0.00225,0.967267092,322.2381628,322.2016659,322.1686398,322.137237,322.1056793,322.070425,322.0421114,322.0086216,321.9760993,321.9462229,321.9149938,321.8830258,321.8494225,321.8177715
0.00225,0.967175995,322.2364655,322.1999692,322.1669437,322.1355417,322.1039849,322.0687311,322.0404185,322.0069293,321.9744076,321.9445322,321.9133037,321.8813365,321.8477341,321.8160837
0.00225,0.967084899,322.2348298,322.1983337,322.1653081,322.1339065,322.1023499,322.0670961,322.0387841,322.005295,321.9727733,321.9428984,321.91167,321.8797032,321.8461012,321.8144509
0.00225,0.966993802,322.2332637,322.1967679,322.1637425,322.1323414,322.1007854,322.0655316,322.0372205,322.0037317,321.9712101,321.941336,321.9101078,321.8781415,321.84454,321.81289
0.00225,0.966902705,322.2315437,322.1950491,322.1620248,322.1306251,322.0990705,322.0638177,322.0355083,322.0020206,321.9695,321.9396275,321.9084005,321.8764355,321.8428354,321.8111865
0.00225,0.966811608,322.2297109,322.1932171,322.1601935,322.1287947,322.0972411,322.061989,322.0336807,322.0001938,321.9676739,321.9378026,321.9065763,321.8746122,321.8410132,321.8093651
0.00225,0.966720511,322.2280625,322.1915682,322.1585441,322.1271449,322.095591,322.0603383,322.03203,321.9985427,321.9660222,321.9361508,321.904924,321.8729597,321.8393605,321.807712
0.00225,0.966629414,322.2262939,322.1898001,322.1567764,322.1253779,322.0938247,322.0585722,322.0302649,321.996778,321.9642578,321.9343874,321.9031609,321.8711973,321.8375988,321.8059507
0.00225,0.966538317,322.2245826,322.188089,322.1550654,322.1236673,322.0921145,322.0568621,322.0285554,321.9950687,321.9625485,321.9326787,321.9014525,321.8694892,321.8358912,321.8042433
0.00225,0.96644722,322.2229953,322.1865018,322.1534783,322.1220805,322.090528,322.0552756,322.0269695,321.9934828,321.9609626,321.9310934,321.8998672,321.8679043,321.8343066,321.8026589
0.00225,0.966356123,322.2212968,322.1848039,322.1517809,322.1203839,322.0888322,322.0535803,322.0252753,321.9917892,321.9592694,321.9294013,321.8981757,321.8662135,321.8326167,321.8009695
0.00225,0.966265026,322.2197145,322.1832216,322.1501986,322.1188017,322.0872503,322.0519982,322.0236937,321.9902076,321.9576876,321.92782,321.8965943,321.8646324,321.8310359,321.7993887
0.00225,0.966173929,322.2181689,322.1816761,322.148653,322.1172564,322.0857052,322.050453,322.022149,321.9886629,321.9561429,321.9262758,321.8950501,321.8630884,321.8294922,321.7978451
0.00225,0.966082832,322.2165668,322.1800744,322.1470515,322.1156555,322.0841049,322.0488529,322.0205497,321.987064,321.9545441,321.9246779,321.8934524,321.8614913,321.8278957,321.7962489
0.00225,0.965991736,322.2147596,322.1782682,322.1452464,322.1138516,322.0823023,322.0470512,322.0187495,321.9852648,321.9527458,321.9228811,321.8916566,321.8596967,321.8261024,321.7944566
0.00225,0.965900639,322.2130802,322.1765891,322.1435675,322.1121733,322.0806244,322.0453735,322.0170726,321.9835882,321.9510693,321.9212054,321.8899812,321.8580218,321.824428,321.7927826
0.00225,0.965809542,322.2113893,322.1748986,322.1418773,322.1104836,322.0789353,322.0436846,322.0153845,321.9819004,321.9493817,321.9195187,321.8882948,321.8563359,321.8227428,321.7910977
0.00225,0.965718445,322.2097777,322.1732869,322.1402654,322.1088717,322.0773235,322.0420725,322.0137727,321.9802884,321.9477694,321.9179068,321.8866827,321.8547239,321.8211309,321.7894857
0.00225,0.965627348,322.2082951,322.1718039,322.138782,322.1073881,322.0758397,322.0405882,322.0122886,321.9788039,321.9462843,321.9164218,321.8851974,321.8532384,321.8196453,321.7879997
0.00225,0.965536251,322.2066419,322.1701513,322.1371301,322.1057371,322.0741896,322.0389386,322.0106401,321.977156,321.9446369,321.9147756,321.8835517,321.8515935,321.8180014,321.7863564
0.00225,0.965445154,322.2049477,322.1684574,322.1354364,322.1040439,322.0724969,322.0372461,322.0089483,321.9754645,321.9429455,321.913085,321.8818614,321.8499037,321.8163121,321.7846675
0.00225,0.965354057,322.2033819,322.1668913,322.13387,322.1024774,322.0709303,322.0356791,322.0073815,321.9738975,321.941378,321.9115178,321.8802938,321.8483361,321.8147446,321.7830997
0.00225,0.96526296,322.2019123,322.1654216,322.1324001,322.1010076,322.0694606,322.0342091,322.0059119,321.9724277,321.9399079,321.9100482,321.878824,321.8468664,321.813275,321.78163
0.00225,0.965171863,322.2003193,322.1638292,322.1308082,322.0994165,322.0678703,322.0326193,322.0043231,321.9708395,321.9383201,321.9084614,321.8772378,321.8452809,321.8116904,321.7800459
0.00225,0.965080766,322.1985399,322.1620508,322.1290308,322.0976403,322.0660953,322.0308452,322.0025505,321.9690679,321.9365493,321.9066921,321.8754694,321.8435138,321.8099245,321.778281
0.00225,0.964989669,322.1969514,322.1604622,322.127442,322.0960515,322.0645067,322.0292563,322.000962,321.9674792,321.9349603,321.9051036,321.8738808,321.8419252,321.8083362,321.7766926
0.00225,0.964898573,322.1953552,322.1588661,322.125846,322.0944558,322.0629113,322.0276609,321.9993671,321.9658844,321.9333655,321.9035094,321.8722866,321.8403314,321.8067427,321.7750993
0.00225,0.964807476,322.1937071,322.1572182,322.1241982,322.0928085,322.0612643,322.026014,321.997721,321.9642385,321.9317196,321.9018642,321.8706416,321.8386868,321.8050986,321.7734554
0.00225,0.964716379,322.1922552,322.1557659,322.1227455,322.0913556,322.0598113,322.0245605,321.9962676,321.9627847,321.9302653,321.9004102,321.8691872,321.8372322,321.803644,321.7720005
0.00225,0.964625282,322.1905898,322.1541012,322.1210815,322.0896925,322.0581491,322.0228989,321.9946071,321.9611249,321.928606,321.898752,321.8675297,321.8355756,321.8019884,321.7703455
0.00225,0.964534185,322.188982,322.1524937,322.1194742,322.0880858,322.0565429,322.0212929,321.9930019,321.95952,321.9270012,321.8971481,321.865926,321.8339724,321.8003858,321.7687432
0.00225,0.964443088,322.1874572,322.1509692,322.1179499,322.0865618,322.0550195,322.0197695,321.9914793,321.9579975,321.9254788,321.8956265,321.8644046,321.8324514,321.7988653,321.767223
0.00225,0.964351991,322.1859709,322.1494827,322.1164632,322.0850753,322.053533,322.0182828,321.989993,321.9565111,321.9239922,321.8941402,321.8629182,321.8309652,321.7973793,321.7657369
0.00225,0.964260894,322.1845141,322.1480256,322.1150057,322.0836177,322.0520753,322.0168246,321.9885349,321.9550528,321.9225333,321.8926816,321.8614593,321.8295062,321.7959203,321.7642776
0.00225,0.964169797,322.18287,322.146382,322.1133625,322.0819751,322.0504334,322.015183,321.9868943,321.9534126,321.9208934,321.8910426,321.8598207,321.8278682,321.794283,321.7626409
0.00225,0.9640787,322.1811056,322.1446185,322.1115998,322.0802135,322.0486729,322.0134233,321.9851359,321.951655,321.9191365,321.8892872,321.858066,321.8261146,321.7925306,321.7608892
0.00225,0.963987603,322.1795291,322.1430418,322.1100228,322.0786365,322.0470959,322.011846,321.9835589,321.9500778,321.917559,321.88771,321.8564886,321.8245373,321.7909533,321.7593119
0.00225,0.963896506,322.1779979,322.1415106,322.1084916,322.0771055,322.0455652,322.0103151,321.9820286,321.9485475,321.9160286,321.8861801,321.8549587,321.8230077,321.789424,321.7577826
0.00225,0.963805409,322.1761534,322.1396675,322.1066498,322.0752652,322.0437265,322.0084776,321.9801929,321.9467132,321.9141954,321.8843487,321.8531287,321.8211791,321.7875971,321.755957
0.00225,0.963714313,322.1744595,322.1379737,322.104956,322.0735717,322.0420333,322.0067844,321.9785003,321.9450206,321.9125028,321.8826568,321.8514368,321.8194876,321.785906,321.754266
0.00225,0.963623216,322.1727753,322.1362894,322.1032717,322.0718877,322.0403495,322.0051005,321.9768169,321.9433372,321.9108193,321.8809738,321.8497538,321.8178049,321.7842236,321.7525838
