% Model,sim15_Out_t.mph,,,,,,,,,,,,,,
% Version,COMSOL 5.5.0.359,,,,,,,,,,,,,,
% Date,"Mar 7 2022, 15:19",,,,,,,,,,,,,,
% Dimension,2,,,,,,,,,,,,,,
% Nodes,10649,,,,,,,,,,,,,,
% Expressions,14,,,,,,,,,,,,,,
% Description,Temperature,,,,,,,,,,,,,,
% Length unit,m,1.3272,1.3335,1.3397,1.346,1.3522,1.3585,1.3648,1.371,1.3773,1.3836,1.3898,1.3961,1.4023,1.4086
% r,z,T (K) @ thermalCo=1.3272,T (K) @ thermalCo=1.3335,T (K) @ thermalCo=1.3397,T (K) @ thermalCo=1.346,T (K) @ thermalCo=1.3522,T (K) @ thermalCo=1.3585,T (K) @ thermalCo=1.3648,T (K) @ thermalCo=1.371,T (K) @ thermalCo=1.3773,T (K) @ thermalCo=1.3836,T (K) @ thermalCo=1.3898,T (K) @ thermalCo=1.3961,T (K) @ thermalCo=1.4023,T (K) @ thermalCo=1.4086
0,0,1.3272,1.3335,1.3397,1.346,1.3522,1.3585,1.3648,1.371,1.3773,1.3836,1.3898,1.3961,1.4023,1.4086
0.00225,0.969908903,325.7974743,325.7486015,325.6894468,325.6455491,325.5891231,325.5391493,325.488231,325.4413501,325.3897905,325.3455425,325.2920058,325.2464329,325.1909318,325.1498526
0.00225,0.97,325.7437282,325.695203,325.6363944,325.5928323,325.5367406,325.4871003,325.4365097,325.389952,325.3387138,325.2947859,325.2415637,325.1963018,325.1411102,325.1003361
0.00225,0.969817806,325.7810731,325.732353,325.6733458,325.6296072,325.5733333,325.523505,325.4727347,325.4260017,325.3745857,325.3304754,325.2770792,325.2316455,325.176279,325.1353348
0.00225,0.969726709,325.7686624,325.7199744,325.6609961,325.6172995,325.5610628,325.5112665,325.4605329,325.4138376,325.3624568,325.3183778,325.2650169,325.2196189,325.1642851,325.1233756
0.00225,0.969635612,325.7690538,325.7203398,325.6613326,325.6176203,325.5613633,325.5115423,325.4607884,325.4140744,325.3626729,325.3185693,325.2651883,325.2197709,325.1644149,325.1234854
0.00225,0.969544515,325.7665333,325.7178264,325.6588233,325.6151277,325.5588826,325.5090685,325.4583259,325.4116242,325.3602325,325.3161348,325.2627637,325.2173566,325.1620078,325.1210873
0.00225,0.969453418,325.7649725,325.7162627,325.6572535,325.613565,325.5573222,325.5075054,325.4567646,325.4100662,325.3586753,325.3145743,325.2612043,325.2157987,325.1604485,325.1195286
0.00225,0.969362322,325.7629895,325.7142807,325.6552696,325.6115919,325.5553552,325.5055396,325.4548044,325.4081128,325.3567263,325.3126258,325.2592604,325.2138599,325.1585117,325.1175958
0.00225,0.969271225,325.7614159,325.7127046,325.653688,325.6100173,325.5537831,325.5039652,325.453232,325.4065437,325.3551583,325.3110549,325.2576908,325.2122921,325.1569427,325.1160275
0.00225,0.969180128,325.7598211,325.7111075,325.6520858,325.6084223,325.5521909,325.502371,325.4516401,325.4049554,325.3535712,325.3094652,325.2561027,325.210706,325.1553557,325.1144414
0.00225,0.969089031,325.7582694,325.7095535,325.6505268,325.606871,325.5506428,325.500821,325.4500925,325.4034118,325.3520291,325.3079206,325.2545598,325.2091653,325.1538142,325.1129011
0.00225,0.968997934,325.7566067,325.7078898,325.6488589,325.6052124,325.5489886,325.499166,325.4484412,325.4017657,325.3503857,325.3062755,325.2529177,325.2075266,325.1521757,325.1112647
0.00225,0.968906837,325.7547826,325.7060659,325.6470324,325.6033963,325.5471785,325.4973563,325.4466365,325.3999674,325.3485915,325.3044809,325.2511273,325.205741,325.1503914,325.1094839
0.00225,0.96881574,325.7527935,325.7040775,325.6450426,325.6014156,325.5452032,325.4953821,325.4446669,325.3980038,325.3466319,325.3025216,325.2491721,325.2037903,325.1484426,325.1075384
0.00225,0.968724643,325.7512827,325.7025635,325.6435237,325.5999009,325.5436899,325.4938659,325.4431511,325.3964899,325.3451181,325.3010045,325.2476553,325.2022741,325.1469247,325.1060201
0.00225,0.968633546,325.7499326,325.7012097,325.6421637,325.5985463,325.5423368,325.4925095,325.4417952,325.3951363,325.3437643,325.2996467,325.2462978,325.2009173,325.1455655,325.1046605
0.00225,0.968542449,325.748509,325.6997842,325.6407334,325.5971238,325.5409177,325.4910885,325.4403767,325.393722,325.3423518,325.2982317,325.2448847,325.1995066,325.1441541,325.1032503
0.00225,0.968451352,325.7464686,325.6977447,325.6386921,325.5950926,325.5388926,325.4890645,325.4383577,325.3917099,325.3403439,325.2962241,325.2428817,325.1975087,325.1421581,325.1012581
0.00225,0.968360255,325.7445027,325.695778,325.6367218,325.5931312,325.5369358,325.487107,325.4364039,325.3897614,325.3383984,325.2942772,325.2409379,325.1955686,325.1402184,325.0993207
0.00225,0.968269159,325.7426178,325.6938926,325.6348335,325.5912521,325.5350618,325.485233,325.4345339,325.3878972,325.3365375,325.2924154,325.2390797,325.1937144,325.1383651,325.0974701
0.00225,0.968178062,325.7407335,325.692008,325.632946,325.5893736,325.5331883,325.4833593,325.4326642,325.3860331,325.3346767,325.2905538,325.2372216,325.1918603,325.1365119,325.0956197
0.00225,0.968086965,325.7389825,325.6902552,325.631189,325.5876237,325.5314418,325.4816112,325.4309186,325.3842915,325.3329369,325.2888119,325.2354817,325.1901229,325.1347741,325.0938831
0.00225,0.967995868,325.7371339,325.6884059,325.6293366,325.5857799,325.5296029,325.4797719,325.4290829,325.3824612,325.3311096,325.2869835,325.2336566,325.1883015,325.1329533,325.0920647
0.00225,0.967904771,325.7351792,325.6864509,325.627379,325.5838306,325.5276583,325.4778271,325.4271418,325.3805256,325.3291771,325.2850502,325.2317266,325.1863754,325.131028,325.090142
0.00225,0.967813674,325.7333184,325.6845887,325.6255132,325.5819719,325.5258035,325.4759711,325.4252885,325.3786767,325.3273303,325.2832017,325.2298805,325.1845322,325.1291847,325.0883004
0.00225,0.967722577,325.7315212,325.6827901,325.6237107,325.5801764,325.5240115,325.4741777,325.4234976,325.37689,325.3255455,325.2814149,325.2280959,325.1827503,325.1274026,325.0865197
0.00225,0.96763148,325.7298145,325.6810813,325.6219977,325.5784697,325.5223079,325.4724722,325.4217941,325.3751902,325.3238471,325.2797142,325.2263969,325.1810535,325.1257051,325.0848232
0.00225,0.967540383,325.7281509,325.6794157,325.6203277,325.5768059,325.5206471,325.4708093,325.420133,325.3735328,325.3221911,325.2780557,325.22474,325.1793986,325.1240494,325.0831684
0.00225,0.967449286,325.7266436,325.6779057,325.6188126,325.5752962,325.5191396,325.469299,325.4186238,325.3720266,325.3206854,325.2765469,325.2232321,325.1778921,325.1225414,325.0816607
0.00225,0.967358189,325.725346,325.6766046,325.6175055,325.573994,325.5178391,325.4679949,325.4173202,325.3707254,325.3193841,325.2752417,325.2219271,325.176588,325.121235,325.0803539
0.00225,0.967267092,325.723718,325.6749748,325.6158713,325.5723666,325.5162152,325.4663691,325.4156966,325.369106,325.3177663,325.2736215,325.2203089,325.1749722,325.1196186,325.0787388
0.00225,0.967175995,325.7219163,325.6731716,325.6140641,325.5705666,325.5144191,325.4645714,325.4139015,325.3673154,325.3159777,325.2718308,325.2185206,325.1731867,325.1178329,325.0769546
0.00225,0.967084899,325.7202428,325.6714955,325.612383,325.5688913,325.5127467,325.4628964,325.4122279,325.3656453,325.3143085,325.2701585,325.2168496,325.1715175,325.1161625,325.0752846
0.00225,0.966993802,325.7185955,325.6698463,325.6107295,325.567245,325.5111043,325.461252,325.4105859,325.3640077,325.3126728,325.2685203,325.2152136,325.1698843,325.1145287,325.073652
0.00225,0.966902705,325.7167021,325.6679525,325.6088331,325.5653564,325.5092209,325.4593681,325.4087054,325.3621327,325.3108009,325.2666474,325.2133441,325.1680185,325.1126638,325.0717896
0.00225,0.966811608,325.7147882,325.6660365,325.6069135,325.5634418,325.5073091,325.4574545,325.4067932,325.3602236,325.3088931,325.2647372,325.2114354,325.1661118,325.1107565,325.0698829
0.00225,0.966720511,325.7131859,325.6644299,325.6053009,325.5618333,325.5057022,325.4558437,325.4051822,325.3586144,325.3072835,325.2631232,325.2098214,325.1644982,325.1091404,325.0682658
0.00225,0.966629414,325.7113293,325.6625713,325.6034383,325.5599774,325.5038504,325.45399,325.4033307,325.3567671,325.3054381,325.2612753,325.2079758,325.1626551,325.107297,325.0664234
0.00225,0.966538317,325.7095696,325.6608087,325.6016711,325.5582162,325.5020925,325.4522296,325.4015718,325.3550116,325.3036839,325.2595178,325.2062198,325.1609011,325.105542,325.0646688
0.00225,0.96644722,325.7079334,325.65917,325.6000279,325.556579,325.5004588,325.4505936,325.3999374,325.3533807,325.3020543,325.2578853,325.204589,325.1592722,325.1039123,325.0630395
0.00225,0.966356123,325.7061321,325.657367,325.5982213,325.5547794,325.4986633,325.4487965,325.3981427,325.3515905,325.3002663,325.2560951,325.2028011,325.1574872,325.1021271,325.0612557
0.00225,0.966265026,325.7045182,325.6557503,325.5965995,325.5531635,325.4970507,325.447181,325.3965286,325.3499799,325.2986567,325.2544821,325.2011895,325.1558775,325.100516,325.0596449
0.00225,0.966173929,325.7029378,325.654167,325.5950113,325.5515812,325.4954715,325.4455991,325.394948,325.3484027,325.2970806,325.2529026,325.1996115,325.1543012,325.0989385,325.0580677
0.00225,0.966082832,325.7012583,325.6524854,325.5933255,325.549902,325.4937964,325.4439218,325.3932728,325.3467318,325.2954115,325.2512307,325.1979417,325.152634,325.0972707,325.0564008
0.00225,0.965991736,325.6992974,325.6505235,325.5913607,325.5479447,325.4918443,325.4419688,325.3913228,325.344787,325.2934696,325.2492873,325.1960014,325.1506973,325.0953345,325.0544665
0.00225,0.965900639,325.6975581,325.6487817,325.5896147,325.5462045,325.4901078,325.4402298,325.3895854,325.3430534,325.2917373,325.2475519,325.1942678,325.1489658,325.0936022,325.0527347
0.00225,0.965809542,325.6958054,325.6470268,325.5878559,325.5444511,325.4883578,325.4384776,325.3878347,325.3413062,325.2899916,325.2458034,325.1925209,325.147221,325.0918567,325.0509897
0.00225,0.965718445,325.6941894,325.6454076,325.5862317,325.5428317,325.4867411,325.4368577,325.3862154,325.3396898,325.2883757,325.2441838,325.1909023,325.1456037,325.0902377,325.0493704
0.00225,0.965627348,325.6927153,325.6439302,325.5847493,325.541354,325.4852662,325.4353794,325.3847377,325.338215,325.2869014,325.2427056,325.1894249,325.1441275,325.0887598,325.0478921
0.00225,0.965536251,325.690951,325.6421646,325.5829803,325.5395918,325.4835085,325.4336201,325.3829808,325.3364628,325.2851515,325.2409536,325.1876754,325.1423811,325.0870133,325.0461469
0.00225,0.965445154,325.6892103,325.6404214,325.5812327,325.5378494,325.4817695,325.4318782,325.3812401,325.3347258,325.2834155,325.2392144,325.1859377,325.1406453,325.0852763,325.0444102
0.00225,0.965354057,325.6876506,325.6388585,325.5796647,325.536286,325.4802088,325.4303141,325.3796764,325.3331652,325.2818553,325.2376504,325.1843744,325.1390833,325.0837124,325.042846
0.00225,0.96526296,325.6861589,325.6373643,325.5781658,325.5347925,325.4787185,325.4288207,325.3781841,325.3316766,325.2803677,325.2361592,325.1828847,325.1375953,325.0822231,325.0413568
0.00225,0.965171863,325.684458,325.6356624,325.5764606,325.5330938,325.4770245,325.4271251,325.3764908,325.3299884,325.2786817,325.2344712,325.1811992,325.135913,325.0805406,325.0396757
0.00225,0.965080766,325.6825399,325.6337436,325.5745393,325.5311789,325.4751143,325.4252136,325.3745818,325.3280846,325.2767804,325.2325683,325.1792992,325.1340163,325.0786441,325.037781
0.00225,0.964989669,325.6809541,325.6321551,325.572946,325.5295894,325.4735273,325.4236231,325.3729915,325.3264972,325.2751932,325.2309775,325.1777091,325.1324273,325.0770533,325.0361897
0.00225,0.964898573,325.6793246,325.6305235,325.5713103,325.5279583,325.4718994,325.4219924,325.3713616,325.3248711,325.273568,325.2293492,325.1760821,325.1308022,325.0754269,325.0345635
0.00225,0.964807476,325.677632,325.628829,325.5696119,325.5262647,325.4702092,325.4202994,325.3696695,325.3231831,325.2718811,325.2276593,325.1743937,325.1291158,325.0737393,325.0328763
0.00225,0.964716379,325.6761882,325.6273826,325.5681609,325.5248177,325.4687652,325.4188519,325.3682222,325.3217392,325.2704376,325.2262121,325.1729475,325.1276709,325.0722926,325.0314293
0.00225,0.964625282,325.6744111,325.6256049,325.5663807,325.5230432,325.4669952,325.4170805,325.3664529,325.3199749,325.2686755,325.2244483,325.1711863,325.1259128,325.0705344,325.0296725
0.00225,0.964534185,325.6727342,325.6239266,325.5646991,325.5213669,325.4653229,325.4154059,325.3647797,325.3183063,325.2670085,325.2227788,325.1695188,325.1242478,325.0688687,325.0280076
0.00225,0.964443088,325.6711538,325.6223447,325.5631139,325.5197863,325.463746,325.4138266,325.3632014,325.3167323,325.2654357,325.2212034,325.1679452,325.1226765,325.0672965,325.0264359
0.00225,0.964351991,325.6696647,325.6208533,325.5616183,325.5182943,325.4622565,325.4123338,325.3617086,325.3152428,325.2639466,325.2197109,325.1664535,325.1211861,325.0658043,325.0249435
0.00225,0.964260894,325.6682237,325.6194097,325.5601701,325.5168495,325.4608142,325.4108879,325.3602626,325.3138001,325.262504,325.2182646,325.1650079,325.1197416,325.0643578,325.0234964
0.00225,0.964169797,325.6664928,325.6176779,325.5584352,325.5151201,325.4590892,325.4091606,325.3585369,325.3120796,325.2607853,325.2165436,325.1632893,325.1180259,325.0626415,325.0217813
0.00225,0.9640787,325.6646087,325.6157934,325.5565483,325.5132384,325.4572121,325.4072818,325.3566598,325.3102078,325.2589156,325.2146722,325.1614205,325.1161602,325.0607757,325.0199168
0.00225,0.963987603,325.663055,325.6142369,325.5549873,325.5116798,325.4556556,325.4057215,325.3550987,325.3086496,325.2573572,325.2131098,325.1598584,325.114599,325.0592122,325.0183525
0.00225,0.963896506,325.661485,325.6126654,325.553412,325.510109,325.4540887,325.4041515,325.3535295,325.3070849,325.2557936,325.2115432,325.1582935,325.1130362,325.0576482,325.0167888
