% Model,sim17_Out_t.mph,,,,,,,,,,,,,,
% Version,COMSOL 5.5.0.359,,,,,,,,,,,,,,
% Date,"Mar 7 2022, 15:20",,,,,,,,,,,,,,
% Dimension,2,,,,,,,,,,,,,,
% Nodes,10649,,,,,,,,,,,,,,
% Expressions,14,,,,,,,,,,,,,,
% Description,Temperature,,,,,,,,,,,,,,
% Length unit,m,1.5025,1.5088,1.515,1.5213,1.5275,1.5338,1.5401,1.5463,1.5526,1.5589,1.5651,1.5714,1.5776,1.5839
% r,z,T (K) @ thermalCo=1.5025,T (K) @ thermalCo=1.5088,T (K) @ thermalCo=1.515,T (K) @ thermalCo=1.5213,T (K) @ thermalCo=1.5275,T (K) @ thermalCo=1.5338,T (K) @ thermalCo=1.5401,T (K) @ thermalCo=1.5463,T (K) @ thermalCo=1.5526,T (K) @ thermalCo=1.5589,T (K) @ thermalCo=1.5651,T (K) @ thermalCo=1.5714,T (K) @ thermalCo=1.5776,T (K) @ thermalCo=1.5839
0.00225,0.964260894,324.3281901,324.2867507,324.242118,324.1972967,324.1566951,324.1131237,324.0705083,324.0249318,323.9861038,323.9439218,323.8991326,323.85403,323.8150309,323.7757773
0.00225,0.964169797,324.326497,324.2850587,324.2404276,324.1956085,324.1550084,324.1114378,324.0688241,324.023249,323.9844224,323.9422416,323.8974531,323.8523525,323.8133551,323.7741018
0.00225,0.9640787,324.32466,324.2832232,324.238594,324.1937774,324.1531791,324.1096098,324.0669982,324.021425,323.9826002,323.940421,323.8956337,323.8505354,323.81154,323.7722875
0.00225,0.963987603,324.3230924,324.2816552,324.237026,324.1922101,324.1516119,324.108042,324.0654306,324.0198574,323.9810327,323.9388534,323.8940655,323.8489679,323.8099729,323.7707194
0.00225,0.963896506,324.3215411,324.2801044,324.2354762,324.1906618,324.1500644,324.1064949,324.0638845,324.0183122,323.9794883,323.9373095,323.8925219,323.8474256,323.8084317,323.769178
0.00225,0.963805409,324.3195913,324.2781568,324.2335312,324.1887201,324.1481252,324.1045576,324.0619499,324.0163801,323.9775587,323.9353822,323.8905963,323.8455031,323.8065119,323.7672596
0.00225,0.963714313,324.3178891,324.2764546,324.2318294,324.1870192,324.1464248,324.1028569,324.0602497,324.0146804,323.9758594,323.933683,323.8888969,323.8438047,323.8048142,323.7655613
0.00225,0.963623216,324.3161967,324.2747621,324.2301374,324.1853284,324.1447343,324.1011664,324.0585598,324.0129909,323.9741703,323.9319942,323.887208,323.8421168,323.803127,323.7638736
0.00225,0.963532119,324.3147529,324.2733177,324.2286929,324.1838843,324.1432901,324.0997214,324.0571148,324.0115458,323.972725,323.9305484,323.8857614,323.8406706,323.801681,323.7624263
0.00225,0.963441022,324.3131079,324.2716742,324.2270513,324.1822453,324.1416529,324.0980854,324.0554808,324.0099136,323.9710946,323.9289196,323.8841336,323.8390452,323.8000576,323.7608035
0.00225,0.963349925,324.3112737,324.2698415,324.2252205,324.180417,324.1398266,324.0962603,324.0536577,324.0080924,323.9692752,323.9271017,323.882317,323.837231,323.7982455,323.7589922
0.00225,0.963258828,324.3096923,324.2682596,324.2236386,324.1788356,324.1382451,324.0946782,324.0520757,324.0065103,323.9676932,323.9255194,323.8807339,323.8356485,323.7966634,323.757409
0.00225,0.963167731,324.3081843,324.266751,324.2221299,324.1773274,324.1367368,324.0931691,324.0505665,324.0050011,323.9661838,323.9240096,323.8792234,323.8341385,323.7951535,323.755898
0.00225,0.963076634,324.3065051,324.2650727,324.2204528,324.1756521,324.1350626,324.0914955,324.0488942,324.00333,323.9645138,323.9223404,323.8775546,323.8324715,323.793488,323.7542324
0.00225,0.962985537,324.3048194,324.2633874,324.2187682,324.1739689,324.1333802,324.0898132,324.0472129,324.0016494,323.9628339,323.920661,323.8758754,323.8307936,323.7918112,323.7525553
0.00225,0.96289444,324.3033031,324.2618703,324.2172508,324.1724518,324.1318628,324.0882948,324.0456943,324.0001306,323.9613148,323.9191412,323.8743546,323.8292732,323.7902908,323.7510335
0.00225,0.962803343,324.3016994,324.2602667,324.2156479,324.1708501,324.1302617,324.0866936,324.0440937,323.9985306,323.9597153,323.917542,323.8727552,323.8276749,323.7886934,323.7494355
0.00225,0.962712246,324.2999854,324.2585538,324.2139364,324.1691408,324.1285539,324.0849866,324.0423883,323.9968266,323.9580127,323.9158405,323.8710544,323.8259762,323.7869964,323.7477387
0.00225,0.96262115,324.298338,324.2569069,324.2122904,324.1674963,324.1269103,324.0833433,324.0407459,323.9951852,323.9563721,323.9142004,323.8694145,323.8243378,323.7853592,323.7461012
0.00225,0.962530053,324.2966698,324.2552392,324.2106238,324.1658313,324.1252463,324.0816796,324.0390833,323.9935236,323.9547115,323.9125403,323.8677546,323.8226795,323.7837022,323.744444
0.00225,0.962438956,324.2951341,324.2537037,324.2090888,324.1642975,324.1237131,324.0801461,324.0375505,323.9919913,323.9531797,323.9110087,323.8662228,323.8211488,323.7821724,323.7429134
0.00225,0.962347859,324.2934219,324.2519925,324.2073791,324.1625898,324.1220068,324.0784406,324.0358464,323.9902886,323.9514783,323.9093083,323.864523,323.819451,323.7804763,323.7412174
0.00225,0.962256762,324.2917827,324.2503538,324.2057414,324.1609537,324.1203718,324.0768058,324.0342127,323.9886559,323.9498465,323.9076771,323.862892,323.8178216,323.7788481,323.739589
0.00225,0.962165665,324.2900978,324.2486695,324.204058,324.1592718,324.1186908,324.0751252,324.032533,323.9869772,323.9481687,323.9059998,323.8612149,323.816146,323.7771737,323.7379144
0.00225,0.962074568,324.2884046,324.246977,324.2023666,324.1575821,324.1170023,324.073437,324.030846,323.9852913,323.9464838,323.9043156,323.8595311,323.8144638,323.7754929,323.7362334
0.00225,0.961983471,324.286666,324.2452398,324.2006312,324.1558492,324.1152712,324.0717071,324.0291179,323.983565,323.9447592,323.9025923,323.8578088,323.8127438,323.773775,323.7345159
0.00225,0.961892374,324.2846941,324.2432697,324.1986634,324.1538841,324.1133084,324.0697458,324.0271588,323.9816082,323.9428045,323.9006394,323.8558573,323.8107951,323.7718288,323.7325707
0.00225,0.961801277,324.282991,324.2415663,324.1969601,324.1521813,324.1116058,324.0680426,324.0254558,323.9799053,323.9411017,323.8989363,323.8541537,323.8090923,323.7701265,323.7308674
0.00225,0.96171018,324.2814786,324.2400533,324.1954469,324.1506685,324.1100928,324.0665288,324.0239418,323.9783911,323.9395873,323.8974213,323.8526378,323.8075767,323.7686112,323.7293508
0.00225,0.961619083,324.2799426,324.2385173,324.1939113,324.1491338,324.1085586,324.0649942,324.0224076,323.9768574,323.9380539,323.8958879,323.851104,323.806044,323.7670792,323.727818
0.00225,0.961527986,324.278476,324.2370496,324.192443,324.1476653,324.1070896,324.063524,324.0209368,323.9753861,323.936582,323.894415,323.8496299,323.8045699,323.765605,323.7263421
0.00225,0.96143689,324.2776257,324.2361962,324.1915869,324.146807,324.1062287,324.0626597,324.0200698,323.9745166,323.9357098,323.8935397,323.8487513,323.8036893,323.7647222,323.7254556
0.00225,0.961345793,324.2761102,324.2346824,324.1900752,324.1452981,324.1047218,324.0611541,324.0185663,323.9730151,323.9342102,323.8920417,323.8472544,323.8021949,323.7632302,323.7239641
0.00225,0.961254696,324.2743548,324.232928,324.1883222,324.143547,324.1029722,324.0594051,324.0168188,323.971269,323.9324654,323.8902978,323.8455111,323.8004536,323.7614905,323.7222246
0.00225,0.961163599,324.2729354,324.2315079,324.1869018,324.1421269,324.1015519,324.0579839,324.0153973,323.9698473,323.9310434,323.8888751,323.8440874,323.7990303,323.7600673,323.7208
0.00225,0.961072502,324.2712701,324.2298438,324.1852395,324.1404669,324.0998936,324.0563266,324.0137417,323.9681934,323.929391,323.887224,323.8424372,323.7973822,323.7584212,323.7191541
0.00225,0.960981405,324.2696288,324.2282033,324.1836001,324.1388293,324.0982572,324.0546906,324.0121069,323.9665598,323.9277585,323.8855922,323.8408058,323.7957526,323.7567929,323.7175258
0.00225,0.960890308,324.2678845,324.22646,324.1818582,324.1370895,324.0965189,324.0529532,324.0103709,323.9648253,323.9260254,323.8838601,323.8390744,323.7940232,323.7550652,323.7157983
0.00225,0.960799211,324.2661614,324.2247376,324.1801369,324.1353698,324.0948004,324.0512351,324.008654,323.9631095,323.9243107,323.8821461,323.8373608,323.7923113,323.7533546,323.7140876
0.00225,0.960708114,324.2643343,324.2229113,324.1783117,324.1335464,324.0929782,324.0494135,324.0068336,323.9612904,323.9224927,323.8803289,323.8355442,323.7904964,323.7515412,323.7122742
0.00225,0.960617017,324.2627928,324.2213691,324.176769,324.1320039,324.0914354,324.0478697,324.0052894,323.9597459,323.9209478,323.8787833,323.8339976,323.7889501,323.7499948,323.7107264
0.00225,0.96052592,324.2613164,324.2198925,324.1752928,324.1305287,324.0899605,324.0463945,324.0038146,323.9582715,323.9194737,323.8773092,323.8325231,323.7874766,323.7485219,323.7092526
0.00225,0.960434823,324.2596699,324.218247,324.1736485,324.1288864,324.0883196,324.0447542,324.0021757,323.956634,323.9178375,323.8756737,323.8308882,323.7858436,323.7468905,323.7076212
0.00225,0.960343727,324.2579466,324.2165252,324.1719285,324.127169,324.0866042,324.04304,324.0004634,323.9549236,323.9161289,323.8739666,323.8291822,323.7841401,323.745189,323.7059202
0.00225,0.96025263,324.2560774,324.2146577,324.1700631,324.1253064,324.0847437,324.041181,323.9986065,323.9530688,323.9142762,323.8721156,323.8273325,323.7822932,323.7433443,323.7040764
0.00225,0.960161533,324.2543355,324.2129163,324.1683224,324.1235671,324.0830052,324.0394428,323.9968692,323.9513325,323.9125406,323.8703805,323.8255977,323.7805598,323.7416121,323.7023439
0.00225,0.960070436,324.2526474,324.2112281,324.1666344,324.1218801,324.0813187,324.037756,323.9951828,323.9496466,323.9108551,323.868695,323.8239119,323.778875,323.7399279,323.700659
0.00225,0.959979339,324.2509049,324.2094861,324.1648931,324.1201403,324.0795798,324.0360173,323.993445,323.9479096,323.9091189,323.8669593,323.8221764,323.777141,323.7381948,323.6989257
0.00225,0.959888242,324.24933,324.2079112,324.1633187,324.118567,324.0780071,324.0344445,323.9918727,323.9463379,323.9075478,323.8653882,323.8206052,323.7755709,323.7366255,323.6973557
0.00225,0.959797145,324.2477537,324.2063359,324.1617445,324.1169948,324.0764361,324.0328742,323.9903036,323.9447702,323.9059812,323.8638225,323.81904,323.7740076,323.7350636,323.6957938
0.00225,0.959706048,324.2458467,324.2044308,324.1598416,324.1150947,324.0745384,324.0309782,323.9884099,323.9428788,323.904092,323.8619352,323.8171543,323.7721246,323.733183,323.6939143
0.00225,0.959614951,324.2442231,324.2028066,324.1582171,324.1134705,324.072914,324.0293531,323.9867846,323.9412534,323.9024665,323.8603092,323.8155276,323.7704983,323.7315569,323.692287
0.00225,0.959523854,324.2426565,324.2012399,324.1566505,324.1119048,324.0713487,324.0277874,323.9852191,323.9396883,323.9009016,323.8587441,323.8139622,323.7689338,323.7299928,323.690722
0.00225,0.959432757,324.2410675,324.199651,324.155062,324.1103174,324.0697618,324.0262005,323.9836326,323.9381024,323.8993162,323.8571589,323.8123768,323.7673494,323.7284092,323.6891378
0.00225,0.95934166,324.2395025,324.1980862,324.1534976,324.1087539,324.068199,324.0246376,323.9820702,323.9365405,323.8977548,323.8555975,323.8108153,323.765789,323.7268495,323.6875775
0.00225,0.959250563,324.2377608,324.1963456,324.1517583,324.1070167,324.0664633,324.0229028,323.9803368,323.9348086,323.8960244,323.8538681,323.8090866,323.7640623,323.7251244,323.6858527
0.00225,0.959159467,324.2359216,324.1945076,324.1499218,324.1051822,324.0646305,324.0210709,323.9785063,323.9329798,323.8941971,323.8520418,323.8072612,323.762239,323.7233029,323.6840315
0.00225,0.95906837,324.2342068,324.1927927,324.1482071,324.1034684,324.0629171,324.0193573,323.9767929,323.9312668,323.8924844,323.8503291,323.8055483,323.760527,323.7215915,323.6823194
0.00225,0.958977273,324.2327367,324.1913215,324.146735,324.101996,324.0614441,324.0178831,323.9753179,323.9297911,323.8910081,323.8488516,323.8040695,323.7590481,323.7201122,323.6808383
0.00225,0.958886176,324.23119,324.189775,324.1451889,324.1004509,324.0598997,324.0163384,323.9737736,323.9282475,323.8894649,323.8473084,323.8025261,323.7575057,323.7185706,323.679296
0.00225,0.958795079,324.2295241,324.1881098,324.1435246,324.0987883,324.0582382,324.0146774,323.9721136,323.9265886,323.8878071,323.8456512,323.8008693,323.7558505,323.7169167,323.6776419
0.00225,0.958703982,324.2278402,324.1864262,324.1418416,324.0971064,324.0565571,324.0129965,323.9704332,323.924909,323.8861281,323.8439725,323.7991906,323.7541731,323.7152402,323.675965
0.00225,0.958612885,324.226459,324.1850441,324.1404587,324.0957235,324.0551737,324.0116118,323.9690479,323.9235232,323.8847418,323.8425851,323.7978021,323.7527846,323.7138514,323.6745745
0.00225,0.958521788,324.2247108,324.1832972,324.1387134,324.0939804,324.0534324,324.0098716,323.9673092,323.9217863,323.8830064,323.8408509,323.7960688,323.7510535,323.7121222,323.6728456
0.00225,0.958430691,324.2229215,324.1815085,324.1369257,324.0921944,324.0516476,324.0080872,323.965526,323.9200041,323.8812254,323.8390706,323.7942889,323.7492753,323.7103453,323.6710687
0.00225,0.958339594,324.2212246,324.1798121,324.13523,324.0905001,324.0499542,324.006394,323.9638334,323.9183125,323.8795346,323.83738,323.7925985,323.7475863,323.7086574,323.6693803
0.00225,0.958248497,324.2195548,324.1781424,324.1335607,324.0888318,324.0482864,324.0047261,323.962166,323.9166457,323.8778682,323.8357137,323.790932,323.7459209,323.7069928,323.6677151
0.00225,0.9581574,324.2181185,324.1767052,324.1321227,324.0873938,324.046848,324.0032864,323.9607257,323.9152049,323.8764269,323.8342714,323.7894884,323.7444775,323.7055491,323.6662695
0.00225,0.958066304,324.2164949,324.1750824,324.1305009,324.0857737,324.0452292,324.0016681,323.9591085,323.9135889,323.874812,323.8326571,323.7878745,323.7428653,323.7039382,323.6646585
0.00225,0.957975207,324.2146143,324.1732037,324.1286243,324.0838999,324.0433577,323.9997982,323.9572407,323.9117233,323.8729486,323.8307953,323.7860142,323.7410078,323.7020831,323.6628043
0.00225,0.95788411,324.2130527,324.1716416,324.1270619,324.082338,324.0417958,323.9982356,323.9556779,323.9101606,323.8713858,323.829232,323.7844502,323.7394444,323.7005199,323.6612398
0.00225,0.957793013,324.2114788,324.1700679,324.1254886,324.0807659,324.0402243,323.996664,323.9541068,323.9085901,323.8698159,323.8276621,323.7828802,323.7378755,323.6989518,323.6596711
0.00225,0.957701916,324.2097024,324.1682927,324.1237148,324.0789942,324.0384543,323.9948949,323.9523392,323.9068241,323.8680514,323.8258986,323.7811176,323.736115,323.6971931,323.6579126
0.00225,0.957610819,324.2077866,324.1663785,324.1218023,324.0770842,324.0365464,323.9929883,323.9504343,323.9049212,323.8661504,323.823999,323.7792192,323.7342191,323.6952992,323.6560193
0.00225,0.957519722,324.2057973,324.1643908,324.1198164,324.0751007,324.0345649,323.9910081,323.9484559,323.9029448,323.8641759,323.8220259,323.7772473,323.7322497,323.6933319,323.6540527
